URL,Name,Description,Website,Capability,Countries
https://partner.visa.com/site/partner-directory/synthesis.html,Synthesis,"Synthesis is a true South African success story. Synthesis believes that providing innovative solutions based on emerging technologies will help their clients become globally competitive. Synthesis focuses on banking and financial institutions, retail, media, and telecommunications secotrs in South Africa and other emerging markets. ",https://synthesis.co.za,Tap to Phone,"South Africa, Netherlands, South Africa, Netherlands, South Africa, Netherlands"
https://partner.visa.com/site/partner-directory/terminal-technologies-group-multipasllc.html,Terminal Technologies Group (MULTIPAS LLC),"Terminal Technologies Group (Multipas LLC) is a leading innovative developer of contactless ticket validators, founded in 2004.",https://en.termt.ru/,Terminal,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Samoa, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Hungary, Iceland, Israel, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/techno.html,Techno,"TECHNO is a provider of IT and business solutions for the companies operating in the financial and industrial sectors, as well as for commercial enterprises. TECHNO employees are distinguished by their professional approach and unique knowledge of payment insdustry and information technologies. A strong group of experts will always find a common language with both business managers and IT specialists, and will offer the most effective solutions to the new challenges.",https://techno.holdings/,Tap to Phone,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Palau, Papua New Guinea, Philippines, Pitcairn Islands, Samoa, Singapore, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, Vanuatu, Vietnam, Wallis and Futuna, Algeria, Angola, Benin, Botswana, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Libyan Arab Jamahiriya, Madagascar, Malawi, Mali, Mauritania, Mauritius, Morocco, Mozambique, Namibia, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, Togo, Tunisia, Uganda, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Hungary, Iceland, Isle of Man, Israel, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey, United Kingdom"
https://partner.visa.com/site/partner-directory/thought-machine.html,Thought Machine,"Thought Machine has developed the foundational layer of modern banking. Its cloud native core banking engine, Vault, is trusted and used by leading banks and financial institutions around the world – including JPMorgan Chase, Intesa Sanpaolo, Lloyds Banking Group, Standard Chartered, ING, Atom bank, Curve and more.",https://www.thoughtmachine.net,Buy Now Pay Later (BNPL),"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/thredd.html,Thredd,We are focused upon accelerating the delivery of better financial experiences for every customer through our proprietary developed solutions and established partner network.  Working with over 50 issuing banks we enable provision of global payment solutions in over 150 currencies to 100+ million cardholders.,https://www.thredd.com/,Issuer Processor,"Australia, Cambodia, Hong Kong, Japan, Malaysia, New Zealand, Philippines, Singapore, Taiwan, Thailand, Egypt, Kuwait, Oman, Qatar, Saudi Arabia, United Arab Emirates, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, Slovakia, Slovenia, Spain, Sweden, United Kingdom"
https://partner.visa.com/site/partner-directory/transunion.html,TransUnion,"We do this by providing an accurate and comprehensive picture of each person so they are reliably and safely represented in the marketplace. As a result, businesses and consumers can transact with confidence and achieve great things. We call this Information for Good.",https://www.transunion.ph,Value Added Services,Philippines
https://partner.visa.com/site/partner-directory/tabaod-information-technology.html,Tabaod Information Technology and Communications,Grow fast without any limitations.,https://nearpay.io,Tap to Phone,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/tokenex.html,"TokenEx, Inc.",Visa Ready,https://www.tokenex.com/?utm_source=visa_partner&utm_medium=referral&utm_campaign=tokenex_visa_partner,"eCommerce, Token Service Provider (TSP)","American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/travelBank.html,TravelBank,"TravelBank manages card programs, expense reporting, and corporate travel within a single platform. We work with all Visa issuers to sync cards and transactions for any commercial program, allowing your clients to manage both carded & uncarded spend in one place. TravelBank can also power whitelabeled or embedded travel, expense, card, and/or loyalty rewards programs, customized to any issuer.",https://travelbank.com/partners#issuers/,Value Added Services,"United States of America, United States of America"
https://partner.visa.com/site/partner-directory/tiptap.html,tiptap,"tiptap is a Canadian fintech that leverages contactless technology to facilitate cashless transactions and enable contactless payments and contactless giving. tiptap has created a ground-breaking NFC-enabled wireless device that allows for the instant acceptance of any contactless payment method. Each unit functions as an autonomous POS system, enabling contactless transactions without additional equipment or complicated back-end technology.",tiptappay.com,Tap to Pay,"Canada, United States of America"
https://partner.visa.com/site/partner-directory/truenorth.html,TrueNorth,"TrueNorth can work as your dedicated dev team or as an extension of your team to build your solution, add strategic products, integrate partners, or replace legacy tech.",https://truenorth.co/,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Cocos [Keeling] Island, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America"
https://partner.visa.com/site/partner-directory/tribe-payments.html,Tribe Payments,"Tribe’s cloud-based services provide clients and partners with enhanced flexibility and resilience, along with the ability to scale and work better in complex regulatory environments. Tribe’s core platform, ISAAC, supports issuer and acquirer processing, plus a raft of API-led services including open banking, digital banking, 3D Secure solutions, and a fraud and risk monitoring solution.",https://www.tribepayments.com,Issuer Processor,"Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State"
