URL,Date,User,Title,Tags
https://stackoverflow.com/questions/tagged/artifactory,2016-04-04 21:52:57Z,nmarques,Uploading different jars to Artifactory with gradle,"plugins, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-04-04 13:02:27Z,OhadR,What is the preferred way to upload artifacts to Artifactory?,"gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-31 22:42:07Z,user6136315,list all artifacts in a repository on JFrog Artifactory,"curl, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-31 18:56:44Z,MarcosTonina,Maven - deploy incrementally,"java, maven, svn, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-31 02:33:37Z,sat,Status 405 - docker - artifactory,"nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-30 18:34:40Z,user6136315,list all builds(artifacts) in a repo on jfrog-artifactory using AQL(artifactory query language),"curl, artifactory, artifactory-query-lang"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-29 06:31:38Z,Alex Laverty,Artifactory Failed to update repository - Repository aggregates another repository that has a mismatching package type,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-03-28 15:45:53Z,Macnlos,Uploading to Artifactory from a Windows Powershell script,"windows, rest, powershell, webclient, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-28 05:27:34Z,TechSavvy,Selecting all the Repositories in Artifactory,"perl, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-26 00:53:39Z,Roman Kesler,How to deploy shadow jar with jenkins artifactory plugin,"jenkins, gradle, publish, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-28 05:27:34Z,TechSavvy,Selecting all the Repositories in Artifactory,"perl, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-26 00:53:39Z,Roman Kesler,How to deploy shadow jar with jenkins artifactory plugin,"jenkins, gradle, publish, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-25 10:21:57Z,TechSavvy,Adding Users to Groups in Jfrog's Artifactory using REST API,"perl, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-22 16:09:36Z,Raj,Tunnel Connection Failed error when logging into artifactory docker registry,"ssl, nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-18 19:18:26Z,phoenix,Is there a jenkins job-dsl block/code for defining Gradle-Artifactory plugin configuration?,"gradle, artifactory, jenkins-job-dsl"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-17 21:02:45Z,Jofkos,IntelliJ/Maven not updating artifacts from Artifactory,"java, maven, intellij-idea, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-17 13:52:31Z,Guy L,Configuring Intellij IDEA 15.0.4 and SBT 0.13.7 with local Artifactory server,"scala, intellij-idea, sbt, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-16 11:46:51Z,kala,how to get version from jar file in jenkins,"shell, maven, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-16 10:50:00Z,rabolfazl,Setting up an Artifactory instance to mirror another Artifactory,"artifactory, mirror"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-16 00:18:45Z,Jeff French,Artifactory has lost track of local artifacts,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-03-14 18:12:11Z,Ric Ambridge,gradle publications after file created,"gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-11 22:39:04Z,user_mda,docker-compose for artifactory and mysql images,"mysql, docker, artifactory, docker-compose"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-11 20:13:27Z,user_mda,Artifactory exception : There should be 10 default repository layouts,"mysql, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-11 10:14:14Z,PeteH,centos Artifactory tomcat set port to 80,"tomcat, centos, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-10 23:01:22Z,Bungles,How to publish an Android .aar file to Artifactory,"android, android-gradle-plugin, artifactory, maven-publish"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-10 16:34:11Z,Tabinol,Jenkins Artifactory plugin give Unexpected character when trying to upload large artifacts,"nginx, jenkins, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-10 05:09:24Z,sver,Upload jar to JFrog Artifactory using gradle,"maven, gradle, jar, artifactory, publishing"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-09 10:29:35Z,Adil Hussain,Gradle Artifactory Plugin - looking for example of publishing artifacts from multiple modules in a project?,"android, gradle, build.gradle, artifactory, maven-publish"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-09 09:49:15Z,Kieran,Find what other projects use this project as a maven dependency?,"java, maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-09 06:11:32Z,A.R.K.S,Maven looks for jar that isn't present in the repository,"maven, maven-2, maven-3, artifactory, artifacts"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-09 03:19:50Z,Joe W,Configure jenkins job to release multiple git repos,"git, maven, jenkins, release, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-08 19:56:32Z,Mark,"Can push docker images to Artifactory, but can't pull","docker, artifactory, devops"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-08 12:25:12Z,Max,Is there a way to auto promote artifact from one repo to another in Jenkins using artifactory,"jenkins, jenkins-plugins, artifactory, promotions"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-08 11:03:21Z,Martin Melka,Get latest build with a status in Artifactory,"dependencies, teamcity, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-08 08:56:24Z,rabolfazl,Setting up a customized gradle project with subprojects,"gradle, artifactory, multi-project, subproject"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-07 18:32:23Z,Adil Hussain,Gradle Artifactory Plugin - How to publish artifacts from multiple modules in a project?,"android, gradle, build.gradle, artifactory, maven-publish"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-06 20:41:04Z,MisterStrickland,Configure SBT to resolve only jar (and not war) from Ivy repository,"maven, jar, sbt, ivy, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-06 15:20:41Z,hanmayya,"Artifactory and gradle, jenkins build space issue","jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-05 11:38:48Z,rabolfazl,Is there anyway to add multiple ssh keys for one user in JFrog Artifactory?,"ssh, command-line-interface, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-04 16:30:26Z,Scooby,Caused by: java.net.SocketException: Connection reset by peer: socket write error,"java, jenkins, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-03 14:42:35Z,smeeb,Setting and changing virtual paths in Artifactory,"jnlp, artifactory, virtual-path, binary-repository"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-02 23:34:55Z,Bungles,How to post an Android Studio .AAR file to a local Artifactory repository,"android, android-gradle-plugin, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-01 12:25:29Z,Franklin,Deleting artifacts in artifactory,"artifactory, artifacts"
https://stackoverflow.com/questions/tagged/artifactory,2016-03-01 10:21:05Z,Joseph,Jenkins Cannot deploy to artifactory (database constraint error),"jenkins, gradle, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-28 22:41:11Z,dukeofgaming,Resolving/publishing C/C++ dependencies with Gradle and Artifactory?,"c++, gradle, dependency-management, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-25 15:31:54Z,ROMANIA_engineer,Could not find artifact junit:junit:jar:4.12 in central,"maven, junit, maven-3, artifactory, artifact"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-23 15:14:11Z,g00glen00b,Maven dependency:get get LATEST ignore repositories from settings.xml,"java, maven, artifactory, maven-dependency-plugin"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-23 06:30:10Z,thinkingmonster,How to use docker v1 repository,"docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-20 15:15:12Z,Tom Muldoon,Looking for Artifactory Query Language example in Java,"java, artifactory, artifactory-query-lang"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-19 04:00:06Z,MisterStrickland,SBT not passing credentials when publishing to Artifactory,"sbt, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-17 17:43:35Z,user_mda,artifactory pro registry docker image,"ssl, nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-16 20:16:33Z,unknown,artifactoryPublish task is looking for default zip file of distribution plugin,"build.gradle, artifactory, gradlew"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-16 11:48:28Z,thinkingmonster,How to provide artifact upload settings in maven,"maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-12 16:43:10Z,user_mda,Unable to push to docker registry in Artifactory with anonymous access disabled,"docker, http-headers, authorization, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-11 20:52:44Z,user_mda,Unable to login to artifactory docker repository,"authentication, ssl, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-10 21:39:45Z,Chris Harris,How to configure settings.xml to pull from Artifactory private virtual repository?,"java, maven, maven-2, maven-3, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-10 12:47:13Z,Andrzej Rehmann,Use SSH keys for gradle authentication with Artifactory,"gradle, artifactory, ssh-keys"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-10 00:34:50Z,user3366706,checksum vs originalChecksums in artifactory API response,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-02-05 21:50:26Z,Jeff French,Jenkins not passing a buildInfo property file to gradle,"jenkins, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-05 14:57:11Z,sirdank,How can I generate the same checksum as artifactory?,"powershell, powershell-2.0, sha1, checksum, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-05 09:28:10Z,Alen Jose,SAML request for SSO from Service provider to ADFS in asp.net C#,"saml-2.0, artifactory, adfs"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-04 22:57:33Z,user3366706,Artifactory REST API: File List,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-02-04 15:28:31Z,J Fabian Meier,Deploy SNAPSHOT version - get the (timestamped) version number,"maven, nexus, artifactory, snapshot"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-02 21:45:48Z,user_mda,Unable to login to private docker registry,"authentication, ssl, https, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-02 16:35:13Z,user171943,Can I include the mvn deploy:deploy-file in the pom or settings.xml instead of cli goal,"maven, teamcity, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-02 13:53:02Z,rayman,How to change the jar filename when upload to artifactory via gradle,"gradle, build, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-01 18:26:20Z,user3366706,Getting JSON response from Artifactory REST API,"json, curl, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-02-01 10:38:57Z,Robin Roos,Maven http.authentication.preemptive against Artifactory,"maven-3, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-29 15:19:32Z,Claudio Ignacio Gallardo Milla,"ivy:findrevision is not able to resolve a custom pattern in Artifactory, however ivy:retrieve does it","ivy, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-28 15:53:58Z,craig Rickett,Artifactory LDAP Manager DN Setting,"ldap, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-28 09:09:40Z,BertR,Repository for storing derived information (build artifacts),"repository, binaryfiles, nexus, artifactory, archiva"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-26 01:46:49Z,Beenish Khan,Artifactory Browsing With Nginx & HTTP SSO Too Slow,"http, nginx, artifactory, http-authentication"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-23 17:45:54Z,Gaurav,Validate artifacts in JSON file using gradle,"json, maven, parsing, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-22 18:46:57Z,activedecay,"cached json error 503 for jarfile on JFrog Artifactory, but jar exists on remote repository Bintray","maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-22 03:11:08Z,BB_Dev,Android aar publish to Artifacotry through TeamCity,"android, teamcity, android-library, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-21 17:45:13Z,Fedyanint Timofey,Copy library from remote to local repo,"maven, offline, artifactory, jcenter"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-21 15:57:56Z,user3029563,How to tell ivy resolving stops at the first found,"ivy, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-19 12:06:43Z,DaveyDaveDave,How do I depend on both releases and snapshots from Artifactory in Gradle?,"gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-19 08:02:06Z,ballidanse,Where to specify the repository element for Artifactory release?,"maven, pom.xml, artifactory, maven-release-plugin"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-18 17:09:15Z,Ebrahim Moshaya,Dynamically fill Artifact version from Artifactory in Jenkins,"jenkins, dynamic, version, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-18 07:02:28Z,Alex Laverty,Artifactory yum install 404 error,"artifactory, yum"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-17 23:44:59Z,Dave,"What should be stored in ""plugins-release-local"" and ""plugins-snapshot-local"" repository","maven, artifactory, release-management"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-16 08:01:47Z,thinkingmonster,pull artifactory docker image,"docker, artifactory, bintray"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-15 15:57:14Z,Blanthor,How can I conditionally build a project in my solution only on TFS?,"visual-studio, tfs, nuget, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-15 15:29:19Z,sorin,How can I mount an Artifactory repository as a Windows drive using non anonymous?,"windows, authentication, webdav, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-13 05:55:00Z,Mojtaba Mahamed,Gradle gets wrong version from local artifactory,"android, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-12 16:22:33Z,sorin,How to customize the delay between event notifications in Artifactory?,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-01-12 14:16:36Z,Daniel Mulcahy,Jenkins Maven build with plan files push to artifactory,"maven, jenkins, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-11 22:55:22Z,tarantoga,Artifactory REST API: How can I find builds for an artifact?,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2016-01-11 02:06:43Z,John Q Citizen,Can resolve dependency via artifactory using maven but not using gradle?,"maven, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-08 14:29:06Z,shubham003,Error on deploying to artifactory using maven,"maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-05 15:29:49Z,p.streef,Jenkins Artifactory plugin not generating POM file,"maven, jenkins, gradle, pom.xml, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2016-01-05 14:13:36Z,p.streef,How can I change organization name from workspace in Jenkins artifactory plugin,"jenkins, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-30 23:01:38Z,bmg,Publish apk to Artifactory with artifactory-publish and maven-publish,"android, gradle, publish, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-30 17:05:37Z,ambes,artifactory rest api fully qualified class search,"repository, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-30 00:26:12Z,Scott Chang,Artifactory yum repository publish with maven-like behaviour,"repository, publish, rpm, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-29 23:07:40Z,user_mda,SSL certificates for servers behind load balancers,"ssl, nginx, load-balancing, artifactory, docker-registry"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-23 15:41:05Z,Tibo,Why npm packages stored via Artifactory have '-' (dash) in their path?,"npm, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 20:13:04Z,user_mda,nginx no such file or directory,"http, nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 19:14:01Z,Jesse W at Z - Given up on SE,Cannot set the value of read-only property 'mavenDescriptor',"groovy, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 20:13:04Z,user_mda,nginx no such file or directory,"http, nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 19:14:01Z,Jesse W at Z - Given up on SE,Cannot set the value of read-only property 'mavenDescriptor',"groovy, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 18:05:37Z,Jesse W at Z - Given up on SE,"In Gradle, what is the artifactory.resolve closure for?","gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-22 08:10:28Z,Shimima,How to upload dependencies to a artifactory server,"spring, maven, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-21 23:23:45Z,Jesse W at Z - Given up on SE,"What happened to ""com.jfrog.artifactory-upload""?","gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-21 23:13:30Z,Jason,Publishing to local maven repo using gradle,"maven, gradle, build.gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-21 22:07:08Z,Chris Giddings,Using Jenkins and maven to publish a WAR file to Artifactory,"java, maven, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-18 23:44:49Z,user1958962,How to send a Query as a body in the POST request in Python,"python, python-2.7, python-requests, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-18 23:25:27Z,Jason,Gradle not picking up latest library/version from artifactory,"gradle, build.gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-18 19:26:29Z,user_mda,Docker push to artifactory gives a 403,"authentication, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-17 21:03:59Z,Jason,Publishing war file to artifactory using gradle,"java, gradle, build.gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-17 20:51:57Z,michaelhsilva9944,Deploy to weblogic without Artifactory,"weblogic, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-17 07:19:13Z,Anandaraja_Srinivasan,Deployment to Artifactory Server using Curl,"curl, deployment, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-16 15:36:09Z,user_mda,Unable to push docker images to artifactory,"nginx, docker, repository, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-16 13:45:43Z,user_mda,TLS timeout on docker push?,"ssl, nginx, docker, artifactory, tls1.2"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-15 15:10:28Z,user_mda,Docker push with artifactory,"ssl, nginx, docker, artifactory, proxies"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-14 21:14:07Z,user_mda,Docker push to Artifactory fails - unable to ping resgistry endpoint,"ssl, nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-14 16:21:42Z,Vittorio Ballestra,Artifactory not resolving local snapshots,"maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-11 10:27:13Z,Steffen Harbich,Artifactory returns HTTP 302 when accessing virtual repository URL,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2015-12-10 09:46:44Z,Khozzy,Getting file contents in Artifactory user plugin,"plugins, repository, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-07 18:55:40Z,Jason,Updating the build.grade to build a warfile and push it to artifactory,"gradle, build.gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-06 07:00:13Z,code,npm ERR! 404 '@reactivex/rxjs' is not in the npm registry,"angularjs, npm, webpack, nexus, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-04 20:24:45Z,msalvatore,Artifactory maven-metadata.xml and bundles with Java API,"maven, artifactory, java, maven-metadata"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-04 15:16:54Z,CodyK,#LATEST does not work with Jenkins Artifactory Plugin,"jenkins, artifactory, artifacts"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-04 15:08:20Z,Dchucks,Jenkins Artifactory Plugin ignoring Maven UniqueVersion,"java, maven, jenkins, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-03 13:41:38Z,Martin Melka,Mirror all packages from a Nuget repository,"nuget, artifactory, mirror"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-03 11:40:43Z,Sandeep K Nair,Exporting a repository from Artifactory,"maven, artifactory, sonatype"
https://stackoverflow.com/questions/tagged/artifactory,2015-12-02 14:20:23Z,Artsiom Kotau,Debugging TeamCity JFrog Artifactory plugin,"java, debugging, intellij-idea, teamcity, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-30 08:36:09Z,Alex Brodov,Artifactory Query Language limiting the output,"curl, artifactory, artifactory-query-lang"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-27 20:34:48Z,Curtis Olson,Artifactory Gradle plugin - invalid target host resolution URL,"gradle, spring-boot, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-27 15:21:07Z,Furqan Shaikh,Optimal generation of Artifacts by maven build,"maven, teamcity, artifactory, artifacts"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-26 13:56:39Z,sorin,How to map a yum repository to a certain subdirectory in Artifactory?,"yum, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-26 13:49:05Z,sorin,How to fully import yum repository into Artifactory?,"yum, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-23 20:36:55Z,SourceSimian,generate all web.config transformations at the same time to different files,"asp.net, asp.net-mvc, jenkins, web-config, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-23 09:21:39Z,vikingsteve,"Bower build failing with ""art://"" in the artifactory url","angularjs, jenkins, url-rewriting, bower, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-22 20:09:01Z,airfox,publish grails3 plugin to artifactory - differences in generated poms,"maven, gradle, artifactory, grails-3.0, maven-publish"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-20 18:06:23Z,Brian Ray,Suppress Artifactory plugin deployment stage (resolution only),"jenkins, jenkins-plugins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-20 15:44:42Z,bbaassssiiee,Recompiling third party Java code in a restricted environment,"java, maven, jenkins, continuous-integration, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-20 13:55:29Z,Martin Melka,Artifactory deletes artifacts of previous builds,"versioning, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-20 12:49:05Z,Martin Melka,How to keep multiple versions of an artifact distinguished by properties in Artifactory?,"versioning, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-19 07:04:28Z,baliman,Jenkins artifactory plugin not working,"jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-18 23:26:11Z,avalon,Gradle - use dependency as other project from artifactory,"java, maven, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-17 20:55:11Z,stimko68,Artifactory - Tomcat errors when making REST calls,"python, tomcat, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-17 19:56:59Z,user_mda,Artifactory pro server behind an nginx frontend,"nginx, https, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-17 11:06:15Z,Mikyjpeg,How can I use own located folders as volumes in docker artifactory container?,"docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-14 23:40:35Z,Bob Vesterman,"OpenJDK on FreeBSD: ""Given reserved space must have been reserved already""","installation, freebsd, artifactory, java"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-13 19:42:00Z,airfox,Gradle - Create multiple jars with different versions of a dependency,"grails, gradle, jar, build, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-13 14:18:17Z,Ludwig Van Beethoven,Unable to find artifact from artifactory,"maven-3, pom.xml, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-12 12:49:48Z,Amnon,How to enable artifact links to Artifactory in the Project Overview table in TeamCity,"teamcity, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-12 10:00:01Z,sorin,How to export and sync an Artifactory repository to the filesystem?,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2015-11-11 11:00:30Z,Boon,"Custom build tagging with Jenkins, Artifactory, Maven","maven, jenkins, tags, continuous-integration, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-05 09:34:52Z,Khozzy,Download artifacts archive from Artifactory,"repository, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-04 16:58:16Z,Bernie Lenz,Publish Maven build to Artifactory from Jenkins,"java, git, maven, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-11-02 23:01:26Z,AmundsenJunior,Gradle never resolves Artifactory before JCenter repository for dependencies,"gradle, build.gradle, artifactory, jcenter"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-30 15:35:19Z,priya gachinamath,Nexus or Artifactory for OSGI based applications,"nexus, artifactory, obr"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-30 08:50:37Z,Martin Melka,501 Not Implemented when pushing to Artifactory Docker repository,"nginx, docker, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-29 18:19:14Z,Beenish Khan,"Dependencies Not Resolving with Artifactory , SBT 0.13.6, & Jenkins","jenkins, java-8, sbt, nexus, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-28 21:28:01Z,Jirong Hu,Where to store installation packages for Chef/Puppet?,"chef-infra, puppet, nexus, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-27 13:40:36Z,user3134453,Artifactory REST API: How to generate Build Info json,"json, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-22 01:45:49Z,Chris Hansen,setting up a local npm cache using artifactory,artifactory
https://stackoverflow.com/questions/tagged/artifactory,2015-10-20 23:10:42Z,Chris Hansen,artifactory - can't set package type,"npm, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-20 22:04:27Z,Chris Hansen,Can I use artifactory as a local npm cache?,"node.js, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-19 07:56:59Z,Jan-Terje Sørensen,Issue with indexing repositories using gradle in Intellij,"intellij-idea, gradle, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-14 16:47:36Z,andysd,bower pulling zip file from the cache even though it has found file to be stale,"caching, bower, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-13 15:40:22Z,Knows Not Much,Deploy from Maven to JFrog Artifactory,"maven, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-13 01:53:18Z,Dup Step,Jenkins/Maven Artifactory Error,"maven, jenkins, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-12 22:22:15Z,Knows Not Much,Can SBT publish to JFrog artifactory,"scala, sbt, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-08 08:45:07Z,Martin Melka,Artifactory behind nginx - connection refused,"nginx, teamcity, artifactory, connection-refused"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-08 02:20:06Z,Chris Baker,Artifactory + Jenkins: Publishing to a maven repository from a freestyle build,"scala, maven, jenkins, sbt, artifactory"
https://stackoverflow.com/questions/tagged/artifactory,2015-10-08 00:01:00Z,Programmer,No method found while using com.jfrog.artifactory plugin,"java, gradle, artifactory"
