URL,Product Name,Price,Overall Rating,Overall # of Reviews,User,Location,# of User Reviews,User Rating,Rating Title,Rating Description,Sizing
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Meadow Frill Bikini,$136.50,5,1,stace710,"West Palm Beach, Florida",3,5,Good Fit,This bathing suit fits really well.  It runs true to size so dont go up a size.  I ordered a size medium even tho I am usually a small and it was a tiny bit big but i can still get away with it.  The top actually stays up as well.  It also comes with straps so you can make it into a halter as well.  Big fan of the pattern and the ruffles :),True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Bon Bon T Back Dress,$165.00,3,1,MPLain,"PHILADELPHIA, PA.",2,3,SideBoob,"I loved the color of this dress and was very excited to get it in the mail. When I tried it on, it was looser than I expected and the sides were cut very low. If I had breasts that would sit up than this is a very sexy look and I like it, but, unfortunately, not the case for me. It ended up looking too big. If it were not this expensive I might have tried to make it work, but not really worth it. Otherwise, loved the color (came in more of a marigold) and the shape. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Strapless Underwire Long Dress,$135.00,3.5,3,mvallis,Halifax,70,4,Pretty,The overall fit was ok. I will have to take the top in a bit as it was too large for my B cup (size 2). It's not a rich black but I suspect that is due to the material. Overall a very pretty dress. I just wish I got the light coloured one when it was available or that it came in more vibrant colours. ,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Frill Rash Guard Top,$58.50,4.5,3,jeminax,Los Angeles,32,5,Very unique,"I am a 32DD and the Small is perfect on me. This is my favorite rash guard, it's not constricting like all the other rash guards I have ever owned. I love the print even though my young son teases me for wearing a ""grandma print"". I don't care. The ruffles are a nice touch. I have worn this with a black pencil skirt, jean shorts, skinny pants and heels. This top can go places no other rash guard has gone before. And it protects my precious skin art (arm tattoos).",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Drawstring Plunge Jumpsuit,$175.00,2,2,pretty fresh,"NYC, NY",28,2,such a pain to put on,"I love the look of this, but it was just too much of a hassle to put on and take off (no zippers or buttons).   I had to return it.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Drawstring Plunge Jumpsuit,$175.00,2,2,KikiBe',"Columbus, OH",23,2,Jumpsuit,"Did not love, you need to be very tall & very thin, unless you want to look 10 ponds heavier. Not so flattering on. Returned it. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Scarf Layer Playsuit,$99.00,3,1,candykiss,potomac,74,3,chic romper,"Looks much better on the model and with a tan, than on a fair skinned girl like myself. Also, the material wrinkled very easily and made it look fairly sloppy. Was not worth the price point, ended up returning it. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Devoted Butterfly Dress,$276.50,3,1,Bessiegal,Hong Kong,44,3,Lovely fabric but too wide,"I loved the fabric of this dress, but found it was just too voluminous, much more so than it looks on the model.  Sadly I had to return it.",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Asymmetrical Phoenix Dress,$212.50,5,2,russiandoll,"Moscow, Russia",53,5,Magnificent!!!,"The dress is amazing, I was spechless when I put it on...It made me look like an acient Goddess))) The color is slightly deeper then pictured, which is a very good thing - it has more color and looks like true blush pink. The fit is great, I got a size 1 which is my regular size in Zimmermann -I already have 3 of their dresses. 1 fits pefect, true to size. Not sure whatelse to say...get it while you can lol:)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Rebel Splice Bound Bikini,$54.00,5,1,",,,,",South Florida,2,5,sexy,"Very sexy, skimpy string bikini.  For sizing reference and help,  I am 5'7 116 C/D cup size and I bought both the size 1 and 2 to try...and the 1 fit perfect.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,One Shoulder Dress,$103.50,4.5,3,russiandoll,"Moscow, Russia",53,5,One of a kind!!,"What fantastic dress, wow! I loved it. At first I got a 2... Im US size 2 , sometimes 4 if the iteam runs small. Zimmerman 2 was way to big for me and looked very akward! I loved the color and design and got a upset that it didnt fit me right. On top of that i found a small pen mark on it, so I decide it should go back. Then a few days later, size 1 was restocked and I reordered it right away. Omg, it just perfect!!!!! Fits amazing! And Im stil thrilled with the color! I also got Alexis Bittar jewelry with different green stones and it goes perfect with the dress, I cant wait to wear my new outfit",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Phoenix Draped Dress,$197.50,5,2,PooBear,"Saint Louis, Mo",3,5,WOW,"The color is even brighter in color which is even better for me. Gorgeous and well made dress, I am so happy about this purchase!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Charmer Looped Triangle Bikini,$54.00,3,1,damlos,TURKEY,17,3,returned them,Nice color and style but the top was not my fit. returned it.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Stud One Piece,$112.50,5,1,Curran,"New York, NY ",2,5,Summer Indulgence,Hottest.  Suit.  Ever.  It was well worth the price and is a modern twist on a vintage look.  I love it! ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=225,Strapless Tie Playsuit,$155.00,2,1,40ish but wanna be 30,Chicago,6,2,Cute color not cute fit,"Loved the top of this playsuit and the color.  But the bottom half looked old lady on me.  Couldn't zip up over chest.  If you order, order up a size to fit chest area.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Folding Strapless Dress,$84.00,3,1,40ish but wanna be 30,Chicago,6,3,Cute concept but hot mess,"Loved the look of this on the model.  But when I received it, it was a wrinkled mess.  Even if it came ironed, it tends to have a sloppy appearance.  Maybe a belt would help?  Narrow fit on top.  If you like it, and have a 34-36 inch  chest, then order up a size...",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Rebellion Bluebird Drape Dress,$275.00,5,2,shopboplic,"San Francisco, CA",22,5,Summer print that moves,"Floral prints abound the runways for this spring/summer but what truly makes the dress is not simply the fabric choice, cut or color. The genius of this dress is that the bluebirds flutter when a breeze whips the hem or ruffles into play. Exaggeration, yes, but nevertheless the dress does move wonderfully.

There are button enclosures to ensure that the dress doesn't fly above your rear or fall open at the bustline. The asymmetrical is flattering and the draping is fluid as the fabric swoops around the hip and to the back without adding bulk especially if you are not too curvy.

The orange lining provides enough concealment. Thus transparency is not an issue.

Size 2 fits a US 4/6. Heard it sold out within two weeks of its debut at stores in Australia. Lucky stateside got its hands on some inventory.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Rebellion Bluebird Drape Dress,$275.00,5,2,shesajezebel,"Nashville, TN",18,5,AMAZING ,"I am delighted with the dress! Great quality and lovely print. There are inner clasps and buttons that keep this together and from showing the goods. One clasp is at the breast. There is a button at the waist and another on the interior toward your back. That allows for the dress to not show your panties if there is a small breeze. I appreciate the thought. 

Runs true to size. I'm a US 2 and ordered a size 1. 

",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Strapless Underwire Long Dress,$135.00,3.5,3,C H Nolan,Perth W.A Australia,1,5,Beautiful,This dress is stunning. Easily dress it down with flats & looks stunning with nude heels. The size seemed ever so slightly smaller than other zimmermann pieces from last year. Took a week for postage with DHL to arrive in Perth.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Drape One Piece,$69.00,4,1,Paigethomley,united states,11,4,Very nice,"Sometimes it's hard to find a one-piece that is sexy but this one did the trick! The only thing I would be concerned about is that there is very little coverage on the side, so side boob will be happening. Maybe not the greatest for women who are bigger up top. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Avery Drape Dress,$105.00,4,1,shesajezebel,"Nashville, TN",18,4,beautiful print ,"This is such a pretty dress. It's a whimsical print and perfect for summer. I had to send this back though as it made me look very hippy. There is so much material used for the tulip shape that I had about 3 inches added to my hips. I'm a size 2 and purchased the size AU 1. 

I couldn't figure out a way that I could have t altered to be a little less hippy without sacrificing the design of the dress and had to sadly send this one back. I think it would work for someone taller with less curves. I'm small but not a model rail. 

",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Halcyon Lace Elastic Dress,$275.00,3,1,Lockstar,Australia ,4,3,OK,I really wanted this dress to work i ordered a size 2 which was way to big for me so had to return it :-(,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Strapless Tucked Dress,$155.00,3,1,moon576,"Los Angeles, CA",158,3,pretty,"It would look great on someone with a bigger bust.  I think it's best for C cups.  Sadly, a poor fit for me.",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Range Ballerina Drape Maxi Dress,$112.50,5,1,momomomo,Japan,7,5,Gorgeous!,Material is fantastic and looks gorgeous.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Quilted Messenger Bag,$118.50,1,1,Bop Pop,"NYC,NY",2,1,Poor Quality very Disappointed!!!,I was not happy when I received this item. Very poorly made especially along the edges of the bag and straps. Not the quality one would expect for the price and label. I would have returned this item but unfortunately bought it on final sale. ,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Rectangle Bikini Bottoms,$19.50,4,2,Cat45,Colorado,6,4,Great fit,Very flattering bottom.  Great coverage in the back but still looks and feels like a true bikini.  Color a little darker than it appears on the honey hued model.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Contrast Halter Dress,$118.80,3,1,Cons,Australia Melbourne ,3,3,Nice but bland colors,"The fit was ok, but the colors let it down for me. I was hoping they were more vibrant. It wasnt as flattering as on the model.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Strapless Tucked Maxi Dress,$197.50,4.5,2,mw85,"Adelaide, South Australia, AUSTRALIA",1,5,Great purchase!,"I bought this dress after trying on the black version in an Australian store - this was the only cream one available anywhere in the world! It was just beautiful, lovely fabric, great cut and love the subtle 'tuck' detailing on the bust.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Underwire One Piece,$66.00,1,1,Sooby,Hong Kong,16,1,Not great,"Making the slow transition from bikini to swimsuit, I was quite excited about the purchase but the fit was horrid. I am a standard size 6 and my boobs are OK but the bust on this was really big.  Also you can't see from the picture but it has side boning at the top which also stuck out.  I sent it back.",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=240,Rectangle Bra Bikini Top,$33.00,4.5,2,Mariel ,"Westchester, NY",27,5,Gorgeous,Love the fit and very comfortable and soft. Can't wait to rock this in South Beach.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Calm Jumpsuit with Leather Trim,$198.00,2,1,bevc,ca,253,2,hmm,"I was excited to receive this however the fabric is pretty terrible, it looks and feels and creases like a heavy linen curtain and the cut is extremly hiigh waiisted, i sent it straiight back",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Frill Bandeau Bikini Top,$31.50,3.5,2,tbone,ny,5,4,Pretty but too tight,"Love this bikini, but it was too tight.  Order up a size.. ",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Frill Bandeau Bikini Top,$31.50,3.5,2,mlleirina,"NYC, NY",45,3,looks better on the picture,"First of all it runs small. Go a size up. And second, I wasn't impressed with it once i put it on. Looks very cute on the model but didn't on me. Returned it. Please note: the bottom runs true to size.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Mixed Print Long Sleeve Dress,$238.50,5,1,AlexandraRose,"Sydney, Australia",6,5,yes nice job ,The fabric and stitching on this dress is beautiful and it hangs really nicely. Its sheer enough to be worn in warmer months and can be layered for the colder. love it ,Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Dreamer Mismatched Bikini,$75.00,4,1,Lez Lemon,Melbourne,76,4,super cute,another great bikini from zimmermann. I'm usually a xs-s and I ordered a 1a 0 was way too tight. ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Range Silk Drape Dress,$164.00,5,4,russiandoll,"Moscow, Russia",53,5,truly amazing,this is my favorite dress now! it is amazing and worth every penny. great color too - i got the fudge. Love it! perfect from day to night wear! Ill probably get the purple too if theres my size. ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Range Silk Drape Dress,$164.00,5,4,Magda,"Brookline, MA",9,5,Dress,It's so pretty and comfortable!,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Range Silk Drape Dress,$164.00,5,4,JBear90403,St. Louis,12,5,Beautiful and Unique,This dress fits beautifully and the fudge color is perfect to transition from summer into autumn. I received many compliments because the draping is so unusual.  I usually wear an XS or 0 and the 1 fit perfectly.  If you are more than a 33 bust I would order up.  Gorgeous dress!   ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Halcyon Sun Dress,$105.00,4,1,bevc,ca,253,4,not for me.,"I loved this dress, i first bought it in the 1 and it was much too big, so i re ordered it in a 0 and was so disappointed to find that it fit but did not look good. i feel the length with the amount of skirt is kinda frumpy, you need to be tall, i am 5'7 and i looked 5'2 in it and was not comfortable just shortening it and hoping for the best, the 0 went back too. i am a size 2 typically. dress is lovely but you need super model legs. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Rectangle Bikini Bottoms,$19.50,4,2,sfchic,CA,118,4,Great quality ,"This is a great bikini with moderate coverage bottoms. Super comfortable.
Size 1 fits perfectly on me (5'3, 112#)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Rectangle Bra Bikini Top,$33.00,4.5,2,sfchic,CA,118,4,Great quality ,"This is a very comfortable bandeau top. The back is not adjustable. Comes with a detachable neck strap. Size 1 fits great (112#, full B cup)",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Suede Envelope Bag,$118.50,5,1,Kaamna,Australia Brisbane,2,5,Great summer bag! ,"I absolutely love this bag! I got it in the fawn colour, its a great size( its got an expandable section so I can fit in my water bottle, diary, makeup and an A5 novel, basically all my essentials for the day. The leather trim is amazingly soft, as too is the suede. Bargin buy for $200! ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Strapless Tucked Maxi Dress,$197.50,4.5,2,moon576,"Los Angeles, CA",158,4,Pretty,Looking for my wedding next summer and just felt it was too plain for that. It is a pretty dress and good quality!!,Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Ruched Bustier Dress,$88.50,4,2,usckat18,San Francisco,67,3,small and big at the same time?,"i am a 34C and usually wear a small in dresses, but sized up to a 2 (""medium"") because the chest cups looked small. they were still too small but the actual bodice part was really lose - this dress managed to be too big and too small all in one. ",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=255,Ruched Bustier Long Dress,$112.50,3.5,2,sally c,nyc,14,4,so tiny!!,"contrary to what the other reviewer said, i found this dress to be extremely tiny on top.  i am 5'4 120 and ordered a size 1 or s.  i have 3 other zimmermann dresses that are all a size 0, so i figured the 1 would definitely fit... i was so disappointed.  it is a really amazing dress, but I could not get my boobs into it so it had to go back. i waited forever to buy a size 2, and even tried to get it shipped from aus but it was out of stock everywhere.  if you are really small on top definitely try it.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Range Silk Drape Dress,$164.00,5,4,Danisam5,"Montreal, Canada",1,4,Great Dress,Ordered this dress and was a little nervous but it arrived and its absolutely great! ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Draped Dress,$93.00,4,5,tc.mtl,"Montreal, Quebec",288,3,disappointed.,"cute dress, love the cute & style, terrible colour.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Quilted Shoulder Bag,$112.50,4,1,nicky14,"Michigan, USA",5,4,beautiful bag,"gorgeous bag, buttery leather, can be worn as a cross-body",
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Sorbet Tank Maxi Dress,$69.00,4,1,Maestro8,"Edmonton, AB, Canada",12,4,Lounge,"I like the idea of the dress, but the fit seems odd. There's alot of empty space at the back, not a shapely dress. Overall its very comfortable and looks very casual.",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Sorbet Knit Cover Up Dress,$51.90,4.5,2,kfresh,"New York, NY",22,5,great!,"This cover-up is great--high quality, and I received many compliments.  I'm pear shaped, and it wasn't clingy at all.  The length is also good--not too short.  It's not too sheer either, though, I'd only wear it to the beach.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Sorbet Knit Cover Up Dress,$51.90,4.5,2,Daysie,Sydney Australia,56,4,Sorbet Oorright,"This fits exactly as shown on the model and is as see through. Knit seems tough though, not delicate.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Whisper Underwire One Piece,$103.50,4,2,abeeyo_q8,Japan,124,4,beautiful but super small,"I'm a size 0/2 and I couldn't get the size 1 (which was size recommended by shopbop service) passed my hips. The boning and waist bad are too restricting and without a zipper, I don't see how anyone could get this suit on. But I must say it's gorgeous...maybe a size 2 would fit better. Gave it 4/5 stars cause it was a bit pricey and there was no zipper.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Purl Triangle Bikini,$51.90,3,2,Lydia,Hong Kong,54,4,neon bikini,"  Unlike the photo,this bikini is a neon yellow/green colour.  Looks good with a tan.  ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Purl Triangle Bikini,$51.90,3,2,Kira Z.,"Russia, Moscow",6,2,I am dissapointed with this purchase,"# The color is not as in the picture, it's more acid then yellow.
# I purchased this in size 1 (because I already have a Zimmerman bikini in this size and it's ok for me). But this model in size 1 is too big. Usualy I wear XS.
# I had to send it back :(",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Ruched Bustier Long Dress,$112.50,3.5,2,Linnie,Norway,1,3,To big!,"Beautifull, but way to big!!",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Trivial Embroidered Maxi Dress,$294.00,5,1,JuliaCs,Canada,8,5,OMG,"OMG SO PRETTY!!!!!
just ordered! can't wait to try it on!!!!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Vertigo Sunray Dress,$105.00,5,1,A.A.B.,"New York, NY ",9,5,Perfect party dress,I feel like I am Carrie Bradshaw when I wear this dress.  Appropriate knee length with a hint of sexy from the short slip that shows from under the outer layer just a touch.   ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Vanishing Splice Dress,$142.50,5,1,SarahABW,"Sydney, Australia",1,5,Happy,"Very happy with my order, got to me quickly and am really pleased with the actual product  - exactly what I expected.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Sorbet Frill Triangle Bikini,$58.80,5,1,rene15,"Adelaide, Australia",23,5,Love them!!,These are super cute! great fit and love the frill on the top. Definitely recommend them!,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=270,Strapless Maxi Dress,$105.00,4,2,lcloves,"New York, NY ",70,4,As pictured,"Originally got a size AU 0 (US XS) which I had a feeling would be too small in the bust (I'm a 34C), and it was. I'm waiting for it to come in a size 1 which will hopefully work out. Beautiful nude color and good length, exactly as pictured. I give it 4 stars instead of 5 because the silk seemed very thin for the $350 price point, but such a gorgeous dress that it's definitely worth the $245 that it's on sale for now!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Copy Cat Triangle Bikini,$51.90,1,1,irony13,"Brooklyn, NY",83,1,"great color, one significant drawback","this bikini would be amazing, color is stunning, fit is great, except the picture does not properly represent the size and heft of the huge dice shaped, but larger in size, metal squares that hang from the back and side ties. these could practically pull your suit off! and they are uncomfortable. i don't know what they were thinking.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Posy Tiered Long Dress,$275.00,5,1,Jmac,Massachusetts,32,5,Beautiful...,"This dress is so beautiful and unique and even though it is not my style at all, I had to try it on.  I am ultimately going to return it because it just does not suit me, but I wish it did.  The colors are amazing and it is so effortless.  I am typically a size 6/8 in dresses and I purchased a 1 (size small) and this was still big....
",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Whisper Bikini,$72.00,5,2,Sarahndipities,"NYC, NY ",15,5,Whisper Bikini,"This bathing suit is much more detailed than the image shows, theres amazing sheer material on the sides, and the quality of all the intricate varying fabrics/materials is really top notch. It runs slightly small, but the top allows for varying closure widths. This piece is really so so beautiful, and despite it being quite expensive for a bathing suit, its detail and quality totally warrant it, you won't regret buying this, or if this sells out- any other zimmerman bathing suit",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Whisper Bikini,$72.00,5,2,ShopperABB,Washington D.C,35,5,Favorite Bikini,I LOVE this bikini. I have gotten so many compliments on it from people who have seen me in it and from people who have seen pictures of me wearing it. It looks so great with a tan...it almost glows. When people ask me where I got it I am almost hesitant to say bc I don't want everyone wearing it!! But if you are thinking about buying it I definitely recommend it! The cut of the bottoms is a little wide in the front but is perfect in the back and the top is great. Def purchase! ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Draped Dress,$93.00,4,5,uscelizabeth,los angeles,3,5,beautiful!,"I bought this in both size 0 and 1. I am 5'3, 108 lbs, and usually a size 2 or xs in dresses. This one ran very small! The rib cage area for the 0 was just too tight, but the size 1 fit perfectly! It is a bit long on me, hits three inches above my knee, but drapes beautifully. The Lilac is perfect, but the pink one is actually lighter in person.",Smaller than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Whisper Spliced Romper,$142.50,1,1,Kohokelly,"Vancouver, BC, Canada",19,1,Total misinterpretation!!,"This looks deceiving cute on the model(s).  However, once you pull it out of the box, it resembles a moo moo.  its huge and could pass as grandmas curtains, but not in a cute sort of way...",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Circular Raffia Bag,$60.00,4,1,sammi747,australia,3,4,cruise bag,bought this to go with a black swimming costume for an upcoming cruise.  I think it will be most useful.  Love it!,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Fragment Mirror Wrap Dress,$148.50,5,2,vkgh,"Houston, TX",14,5,beautiful and unique!,this dress is gorgeous and fits so beautifully!!! it is just cut perfectly and is overall an amazing dress!!! love zimmerman!!! hope shopbop starts carrying more pieces from their line....,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Fragment Mirror Wrap Dress,$148.50,5,2,ekh22,Australia,2,5,Zimmermann,"Zimmermann are great!! This dress is beautiful, fits perfectly.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Natural Bag,$24.30,4.5,3,modnar,florida,1,5,Great Beach Bag,"A little annoying that small things fall out. However, you can put your small things in a bag that is big enough to stay in. It is a beautiful bag just as pictured. ",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Natural Bag,$24.30,4.5,3,citygal,"New York, NY",7,5,perfect beach bag,"This is the perfect beach tote. Throw in a towel and some sunscreen and you are ready to go.
Downside is no pockets for your phone/money but I guess it is expected for this type of tote.",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Natural Bag,$24.30,4.5,3,Styliana,Sydney,147,4,Nice,"My initial reaction when I opened the box was ""wow this is huge""
Althoguth the measurements were in the description I still didn't expect it to be this big!
After looking at it and holding it some more I decided this is a nice beach bag..
Am 5'3 tall size 0-2 and this is bordering big on me..
I am glad I bought this on sale + 15% off on top b/c this is not worth the full price!",Larger than Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Strapless Draped Maxi Dress,$70.00,2.5,3,SJS*,Vancouver,1,3,Beautiful dress but has flaws,"I was pretty happy with this dress overall, however there are a few issues.  The body of the dress (the chest area is lined) is borderline too sheer. Also, it is exceptionally long, so unless you are 6 ft or taller, you'll have to have it hemmed.  Lastly, the draping is a bit more billowy than what is photographed.",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Whisper Crochet One Piece,$97.50,5,2,Darlino,Los Angeles CA,1,5,Love it!!!,The one piece fits perfectly ,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=285,Whisper Crochet One Piece,$97.50,5,2,sammi747,australia,3,5,amazing,"this swimsuit is amazing - looks better in real life, simply gorgeous",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Thistle Weave Underwire Bikini,$72.00,4.5,4,Fashionable,East coast,1,5,A Piece of Art,LOVE this bikini. It's refreshingly different from the usual stripes and solids. It's not itsy bitsy but it will fit you like a glove. There is enough coverage for the butt. The top has a clip closure in the back so it's not something you can tie tighter. It does have a thin halter strap though (but it looked better on me without it).  I'm very pleased.,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Thistle Weave Underwire Bikini,$72.00,4.5,4,JoLems,"New York, NY",5,5,PERFECT!,"I absolutely L O V E this swimsuit!  I have been on the market for a new two piece and fell in love with this the second I saw it.  After reading the reviews (only the first two were posted, both five stars), I knew I had to try it, and with Shopbop's free return policy I knew had nothing to lose!  The underwire top gives perfect support with or without the removable neck strap (I ordered a size 1; for reference I am 5'2"", 106, b-cup).  The floral print is just gorgeous and looks great with a tan complexion.  The woven bottom provides a simple yet stunning contrast.  I most certainly will look to Zimmermann for swimwear in the future!  Thanks again SHOPBOP --- Much love!!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Thistle Weave Underwire Bikini,$72.00,4.5,4,eunj_,sydney,51,5,GORGEOUS / UNIQUE! ,"I have this bikini and a one piece swimsuit with same pattern (not featured on Shopbop). 
Bought these two in Sydney and they are amazing, perfect fit. 

Always get compliments and random people have asked where I got it from. Definitely agree with the first review below - a highly recommended piece to have this summer!",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Thistle Weave Underwire Bikini,$72.00,4.5,4,Pankun,"Dubai, UAE",33,3,How to choose the right size?,"How to choose the right size, if I'm usually M or 28 and wear a bra size 36C?",
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Whisper Underwire One Piece,$103.50,4,2,GeorgiaJM,Brisbane,5,4,Cup Size,"They don't say much about cup size for the top. If you are any bigger than a B the cup size will be way too small. Not great for all the ones out there with bigger busts. 
X",True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Posy Triangle Bikini,$67.50,5,1,LizH,NYC,1,5,Awesome Suit,Excellent fit and great pattern. Highly recommend,True to Size / As Expected
https://www.shopbop.com/reviews/brand?folderID=5090&baseIndex=300,Bone Print Underwire Bikini,$69.00,4,1,Nix1009,Vancouver,26,4,I wanted it to work...,This swimsuit is perfect in person but like with many bikini's the top dosen't fit but the bottoms do. If I went down a size there is no way the bottoms would fit. It's tough to purchase a swimsuit online. I wanted this to work!,True to Size / As Expected
