ID,URL,TRUE_DOMAIN,RESPONSIVE,HEADER,NAV,LINK_IN,LINK_OUT,EMAIL,SOCIAL,H1,H2,H3,H4,H5,H6,Status
0011K00002PP6hQ,http://urbanmassagestudio.com.au,True,True,15,1,75,0,2,5,0,6,4,0,5,0,Real
0011K00002PP4DQ,http://massagebythesea.com.au,True,True,7,0,60,0,1,4,0,7,0,0,0,0,Real
0011K00002PP43u,http://healinghouse.net.au,True,True,28,1,70,0,0,3,1,8,11,8,0,1,Real
0011K00002PP42D,http://www.bumpdayspa.com/,True,True,3,2,49,0,0,6,0,0,1,2,0,0,Real
0011K00002NFoCC,https://tuluasbeautyspa.com.au/,False,True,8,4,18,0,1,0,0,4,2,0,0,0,Filler Page
0011K00002NE4LH,http://cinderellabeauty.co.nz/,True,True,40,0,77,0,3,2,9,11,9,11,0,9,Real
0011K00002LVNg9,https://www.rationale.com/,True,True,105,0,119,0,0,3,1,2,4,98,0,1,Real
0011K00002LTwhg,https://www.greenorganics.com.au/,True,True,0,1,329,0,0,2,0,0,0,0,0,0,Real
0011K00002LTmVJ,https://www.aesop.com/hk/en/r/facial-appointments/,True,True,25,0,46,0,0,4,0,15,10,0,0,0,Real
0011K00002LSTwD,https://spamoment.com.au/,True,True,26,2,161,0,0,0,2,5,2,2,15,2,Real
0011K00002J4mz9,https://massagehealinghands.com.au/,,,,,,,,,,,,,,,
0011K00002J4myN,https://rukthaimassage.com.au/,True,True,25,1,22,0,0,5,1,16,4,0,4,1,Real
0011K00002J4myf,https://www.missmassage.com.au/,True,True,1,1,25,0,0,0,0,0,0,1,0,0,Real
0011K00002J4XoT,http://toptotoehairandbeauty.co.nz,True,True,7,1,26,0,2,0,4,0,3,0,0,4,Real
0011K00002J3uAa,https://www.tangspabeautymassages.com/,True,True,40,4,71,0,0,0,1,12,19,8,0,1,Real
0011K00002J2kqR,https://sistersbeauty.co.nz/,True,True,22,0,67,0,0,0,0,4,0,6,9,0,Real
0011K00002J2kqC,https://www.saltairspa.com.au/,True,True,12,3,98,0,0,7,1,5,1,5,0,1,Real
0011K00002J2kpO,https://www.nimbusco.com.au/,True,True,10,3,61,0,0,2,0,7,3,0,0,0,Real
0011K00002J2koQ,http://mastersofbeautylounge.com.au/,True,True,26,0,71,0,0,2,1,6,2,1,12,1,Real
0011K00002J2kmP,http://jadethaimassage.co.nz/,True,False,0,0,0,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002J2da0,http://headspa.com.au,True,True,27,4,71,0,0,0,1,1,2,13,5,1,Real
0011K00002J2a4j,http://healthyspamassage.com.au/#about,True,True,2,0,0,0,0,0,1,1,0,0,0,1,Filler Page
0011K00002J2Y3p,https://floatandrestore.com.au/,True,True,14,1,51,0,0,2,0,8,6,0,0,0,Real
0011K00002J2Y3V,http://www.fancylash.net,True,True,33,0,89,0,2,7,1,13,15,4,0,1,Real
0011K00002J2Y3B,https://thepalmsthaimassage.com.au/,True,True,28,3,24,0,0,1,2,6,2,18,0,2,Real
0011K00002J2P4b,http://www.massageshop.com.au/,True,True,31,2,69,0,0,0,0,16,14,1,0,0,Real
0011K00002J2Dxp,https://attitudemb.com.au/,,,,,,,,,,,,,,,
0011K00002H6FC9,http://naturethaimassage.com.au/,True,True,10,5,28,0,0,0,0,0,2,0,4,0,Real
0011K00002H6FBG,https://www.lavenderthaimassage.com.au/,,,,,,,,,,,,,,,
0011K00002H6FAr,https://www.luxurythaimassage.com/,False,True,14,0,31,0,1,6,0,1,8,0,0,0,Filler Page
0011K00002H6FAI,http://letsmassage.com.au,True,True,4,2,42,0,0,0,0,4,0,0,0,0,Real
0011K00002H6FA8,http://www.urbanthai.com.au,True,True,11,5,54,0,0,7,1,7,3,0,0,1,Real
0011K00002H49Gs,http://floatlab.com.au,True,True,44,4,97,0,3,14,11,13,15,2,0,11,Real
0011K00002ESMOy,http://massagemedayspa.co.nz,True,True,6,1,35,0,0,3,1,5,0,0,0,1,Real
0011K00002ERnKJ,https://bodyrightmassage.com.au,True,True,16,5,80,0,0,2,5,3,2,6,0,5,Real
0011K00002ERPui,http://ayurda.com,True,True,24,3,199,0,0,6,1,6,13,4,0,1,Real
0011K00002EQjL8,http://touchpointmassage.net.au,True,True,13,3,65,0,2,2,0,6,7,0,0,0,Real
0011K00002EQc3p,https://www.siamretreat.com.au/,True,True,1,1,18,0,0,1,0,1,0,0,0,0,Real
0011K00002EQ59j,http://www.goodnesstherapy.co.nz,True,True,2,0,13,0,0,0,1,0,1,0,0,1,Real
0011K00002EPlNn,https://www.bamboospalimited.co.nz/,False,True,34,1,52,0,1,1,1,8,11,1,10,1,Filler Page
0011K00002CUk77,http://sawatdee.com.au,True,True,15,0,13,0,0,2,0,9,2,0,4,0,Real
0011K00002AGlTM,http://luxetherapy.com.au/,True,True,9,1,26,0,0,0,0,4,2,3,0,0,Real
0011K00002AGd8d,http://wildjasminethaimassage.com.au,,,,,,,,,,,,,,,
0011K00002ADixd,http://www.aromathai.com.au,True,True,20,0,28,0,0,9,1,8,7,1,0,1,Real
0011K00002ADY5d,http://www.kerrysmassage.com.au,True,True,12,1,23,0,1,2,1,3,8,0,0,1,Real
0011K00002ADY4a,http://www.lilymassagegoldcoast.com.au,True,True,0,1,22,0,0,4,0,0,0,0,0,0,Real
0011K00002ADWuR,http://www.massagetherapia.com.au,True,True,20,2,57,0,1,2,0,6,0,8,4,0,Real
0011K00002ADTAk,http://www.cheerfully.com.au/,True,True,13,1,32,0,2,2,11,2,0,0,0,11,Real
0011K00002ADLPD,http://www.oiled.com.au/,True,True,6,1,29,0,1,1,1,3,1,1,0,1,Real
0011K000029htNx,http://www.vigorousthai.com.au,True,True,25,1,111,0,1,6,0,8,0,17,0,0,Real
0011K000029htLO,http://www.therapyzone.com.au,True,True,9,1,45,0,0,0,0,2,0,0,7,0,Real
0011K000027TiOK,https://www.greenpalm.com.au,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K000027Rrf9,http://www.silkrelaxationroom.com.au,True,True,6,1,26,0,0,6,0,1,5,0,0,0,Real
0011K000027RpAD,http://massagephilosophy.com.au/mph/,,,,,,,,,,,,,,,
0011K000025lq34,http://www.bodyandsoulbeauty.com.au,True,True,15,2,40,0,0,2,1,6,7,0,0,1,Real
0011K000025lkwU,http://www.bangkokspathaimassage.com.au,True,True,23,2,86,0,0,0,1,7,10,5,0,1,Real
0011K000025kWT8,https://thefloatspace.com.au,True,True,37,1,62,0,0,3,4,15,7,2,0,4,Real
0011K00002237Y2,http://www.amythaimassagesouthbank.com.au,False,True,2,0,4,0,0,0,1,1,0,0,0,1,Filler Page
0011K00002237Wz,http://www.alurethaimassage.com.au/,True,True,2,1,14,0,0,2,0,1,0,1,0,0,Real
0011K00002235bV,http://www.happyfeetsteam.com,True,False,8,0,35,0,1,2,1,0,3,4,0,1,None-Responsive
0011K00002235aN,http://www.leemassage.com.au/,True,False,10,1,12,0,0,0,10,0,0,0,0,10,None-Responsive
0011K000021vI3G,http://bedsidebeauty.com.au,True,True,35,0,133,0,0,9,0,14,13,8,0,0,Real
0014100001yU46O,https://stablemassage.com.au/,True,True,5,2,215,0,0,45,5,0,0,0,0,5,Real
0014100001yU2ZH,http://www.massageworld.com.au/,True,True,40,4,128,0,4,2,3,21,1,15,0,3,Real
0014100001yU2Y9,https://leonsmassage.com.au,True,True,18,3,68,0,0,2,2,4,5,3,4,2,Real
0014100001yTvgw,https://thaitouch.co.nz,True,True,9,4,77,0,0,8,4,4,1,0,0,4,Real
0014100001yTQxy,https://zenbodymassage.com.au/,True,True,3,0,2,0,0,0,0,0,0,1,2,0,Real
0014100001yTQap,https://www.islandsofbliss.com.au/,True,True,9,0,27,0,2,0,1,3,5,0,0,1,Real
0014100001yTMAy,http://massageking.com.au,True,True,11,1,34,0,0,1,1,7,3,0,0,1,Real
0014100001vDr2i,http://waynemassage.com.au/,True,True,49,1,103,0,0,3,1,1,21,17,9,1,Real
0014100001vDqcF,http://www.shensmassage.com.au,True,True,5,2,18,0,1,2,0,2,3,0,0,0,Real
0014100001vCZbZ,http://www.samuisunset.com.au,True,True,16,1,44,0,0,1,0,10,5,1,0,0,Real
0014100001sAwJK,http://www.angelspa.com.au,True,True,8,7,22,0,0,6,1,6,1,0,0,1,Real
0014100001s9rAw,http://www.massageallaround.com,,,,,,,,,,,,,,,
0014100001s9iHm,http://rubmassage.com.au/,True,True,12,1,75,0,1,3,1,8,0,3,0,1,Real
0014100001s9JFh,http://www.thaimassageonbuderim.com.au,,,,,,,,,,,,,,,
0014100001r9abi,http://banbutsabamassage.com.au,True,True,10,2,62,0,0,0,0,1,9,0,0,0,Real
0014100001meulX,http://www.studentspa.com.au,True,True,6,2,62,0,0,3,1,2,0,3,0,1,Real
0014100001mdd1o,http://www.paradisemassage.com.au/contact%20us.html,True,False,0,0,24,0,0,0,0,0,0,0,0,0,None-Responsive
0014100001mdd1B,http://www.natskin.com,True,True,27,12,188,0,3,8,0,27,0,0,0,0,Real
0014100001mcoM7,https://www.chi-link.com.au/,False,True,4,2,21,0,0,2,1,2,1,0,0,1,Filler Page
0014100001mcoFf,http://www.thaivillagemassage.com.au,True,True,35,2,52,0,1,8,33,0,2,0,0,33,Real
0014100001mcntq,https://stephaniessparetreat.com.au/,,,,,,,,,,,,,,,
0014100001mcntg,http://www.pingminghealth.com,True,True,44,3,261,0,0,0,1,3,12,0,16,1,Real
0014100001mcWbb,http://www.keturah.com.au/,True,True,34,0,131,0,4,9,1,10,10,5,8,1,Real
0014100001mb3NU,http://www.shinebeauty.com,True,False,3,0,58,0,0,2,3,0,0,0,0,3,None-Responsive
0014100001iXr2H,http://blueangelbeauty.com.au,True,True,9,3,74,0,1,27,0,5,4,0,0,0,Real
0014100001iXfvq,http://www.beautyonearth.com.au/,True,True,16,2,61,0,0,0,0,0,0,12,4,0,Real
0014100001SbBhP,https://www.pureindulgence.com.au/,True,True,14,5,64,0,0,7,0,9,4,0,1,0,Real
0014100001PKtlh,https://beyondrest.com.au/,True,True,29,3,108,0,0,0,1,15,3,9,1,1,Real
0014100001NEMxx,http://therub.co.nz/,True,True,13,3,66,0,0,1,0,7,2,0,4,0,Real
00141000012CxPa,http://sirikaya.co.nz,True,True,14,1,38,0,0,1,1,6,1,6,0,1,Real
0014100000Yupyu,https://janesce.com.au/,True,True,22,0,91,0,0,2,1,1,14,6,0,1,Real
0014100000YFnCe,http://www.hepburnwellness.com,True,True,15,0,32,0,0,0,0,8,6,0,0,0,Real
0014100000PCao9,https://serenityskinspa.com.au/,True,True,38,1,82,0,3,10,2,10,12,14,0,2,Real
00141000007Rzxg,https://www.bodycafe.co.nz/,True,False,0,0,42,0,0,7,0,0,0,0,0,0,None-Responsive
0011K00002d9cW1,http://www.beautyhope.com.sg/,True,True,5,2,17,0,1,1,4,1,0,0,0,4,Real
0011K00002d9Q8N,https://asterspring.com/,True,True,102,2,243,0,1,7,1,16,85,0,0,1,Real
0011K00002d8jZv,http://zakisalon.com/,True,True,0,0,4,0,0,0,0,0,0,0,0,0,Real
0011K00002c5llh,https://villadelarco.com/,True,True,38,0,156,0,0,4,5,3,14,16,0,5,Real
0011K00002c59yx,https://orionspawellness.com/,True,True,35,1,54,0,0,2,1,11,0,20,0,1,Real
0011K00002c4eGD,https://cocoglam.ae/,True,True,15,2,48,0,0,15,1,8,0,0,3,1,Real
0011K00002c4eDr,https://www.wellbeings.me/,True,True,14,2,47,0,4,4,2,2,8,0,1,2,Real
0011K00002c4eD4,https://www.armonia.ae/,True,True,26,2,83,0,0,3,1,8,17,0,0,1,Real
0011K00002c4eC7,https://lubanspa.com/home/,True,True,13,0,43,0,0,7,0,5,1,1,6,0,Real
0011K00002c4eBX,https://www.vitahomespa.com/,True,True,28,2,61,0,0,0,1,17,10,0,0,1,Real
0011K00002b2vRg,https://rianthaispa.com/,True,True,0,0,1,0,1,0,0,0,0,0,0,0,Filler Page
0011K00002b2vRp,https://cloud9wellness.in/,True,True,16,6,107,0,2,2,1,8,0,0,7,1,Real
0011K00002b2vRr,https://www.impressionswellness.com/,,,,,,,,,,,,,,,
0011K00002b2vRB,https://www.sundaythespa.com,True,True,9,1,21,0,0,3,0,0,5,0,4,0,Real
0011K00002b2vRF,https://www.vipspa.co.in/,True,True,37,1,92,0,0,3,1,4,7,4,13,1,Real
0011K00002b2vRJ,https://belezzadayspa.com,True,True,19,1,40,0,0,0,1,1,7,3,1,1,Real
0011K00002b2vRK,https://carespa.in/,True,True,17,2,36,0,0,0,1,6,0,0,10,1,Real
0011K00002aMWdH,http://www.ruanthaispa.com/,True,True,19,0,22,0,0,0,7,4,8,0,0,7,Real
0011K00002aMWdI,https://iyasyaspa.com/,True,True,36,6,137,0,0,3,0,35,1,0,0,0,Real
0011K00002aMWdJ,https://somarawellness.com/,True,True,19,2,51,0,0,6,0,8,11,0,0,0,Real
0011K00002ZMf5j,https://www.orientalspa.ae/,True,True,167,0,193,0,5,9,1,6,15,140,5,1,Real
0011K00002ZKVZH,http://salonjeddahspa.com/,True,True,0,0,1,0,1,0,0,0,0,0,0,0,Filler Page
0011K00002ZKVYe,http://www.lotusflowerspa.com/,True,True,3,2,19,0,2,0,1,2,0,0,0,1,Real
0011K00002ZKVYT,https://www.royalthailadyspa.com/,True,True,0,2,32,0,0,0,0,0,0,0,0,0,Real
0011K00002ZKVXI,http://www.hcare.com.sa/,,,,,,,,,,,,,,,
0011K00002YMgGD,https://www.nyrahthewellnessspa.com/,True,True,26,1,24,0,2,2,0,10,16,0,0,0,Real
0011K00002YIzPk,https://www.myspacespa.in/,,,,,,,,,,,,,,,
0011K00002YIzPf,https://www.myronwellness.com/,True,True,21,4,58,0,0,6,0,14,7,0,0,0,Real
0011K00002VMeA8,https://niyamaluxuryspa.com/,True,True,21,2,47,0,0,2,0,6,15,0,0,0,Real
0011K00002U4xtu,https://aayuhspa.com/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002Sj14r,https://innerharmony.com.sg/,True,True,19,1,24,0,1,6,1,6,5,2,4,1,Real
0011K00002SiRgM,https://joyretcmedispa.com/,True,True,12,1,57,0,0,3,3,6,0,3,0,3,Real
0011K00002SiRfO,https://facia.com.sg/,True,True,22,2,41,0,0,5,1,6,10,3,2,1,Real
0011K00002ShNRy,https://syoujin.sg/,True,True,23,3,51,0,0,2,3,5,0,9,0,3,Real
0011K00002Sh1FQ,https://horasspa.com/,,,,,,,,,,,,,,,
0011K00002Sgkul,https://www.seeinghandsnepal.org/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002Sgkuk,https://www.tranquilityspa.com.np/,True,True,14,1,63,0,0,6,6,5,2,0,1,6,Real
0011K00002Sge3S,https://herbalspa.vn/en,True,True,25,1,71,0,1,0,0,5,20,0,0,0,Real
0011K00002Sgdx8,https://alunalunspa.com/,True,True,5,2,27,0,0,0,5,0,0,0,0,5,Real
0011K00002Sgdu4,https://ozmosis.com.my/,True,True,44,2,178,0,0,7,0,28,0,7,0,0,Real
0011K00002RX3DD,https://www.amayaresorts.com/,True,True,1,3,129,0,1,9,1,0,0,0,0,1,Real
0011K00002RWsq6,https://www.balinesethai.com.sg,,,,,,,,,,,,,,,
0011K00002RWpFn,https://neetasherbal.com/,True,True,13,1,84,0,1,2,2,4,7,0,0,2,Real
0011K00002RWEwS,https://www.luxresorts.com/,True,True,13,13,188,0,0,9,1,6,6,0,0,1,Real
0011K00002RWEqe,https://www.sunsiyam.com/,True,True,98,0,132,0,0,8,1,12,38,47,0,1,Real
0011K00002RWCPg,https://www.devaranaspa.com/,True,True,4,0,95,0,0,3,2,2,0,0,0,2,Real
0011K00002RWCPM,https://www.villahotels.com/,False,True,39,2,95,0,0,12,2,25,12,0,0,2,Filler Page
0011K00002RVUFV,https://caringskin.com.sg/,True,True,89,16,231,0,1,3,1,19,12,21,22,1,Real
0011K00002R3YCL,https://www.n20.com.sg,True,True,32,1,83,0,0,3,0,19,2,11,0,0,Real
0011K00002PR8ch,https://avantikawellness.in/,True,True,36,1,35,0,0,2,2,7,10,12,5,2,Real
0011K00002PPAvM,https://www.preciousfoot.com.sg/,True,True,40,1,35,0,1,0,0,5,14,4,17,0,Real
0011K00002NDpMy,https://www.ariannaspa.com/,True,True,58,1,111,0,1,4,0,1,29,19,9,0,Real
0011K00002J2nDr,https://www.hammamspas.com/,True,True,3,1,13,0,0,2,0,0,0,0,3,0,Real
0011K00002ESCpt,http://namamihealth.com/index.php,True,True,32,1,74,0,1,4,2,13,7,7,0,2,Real
0011K00002ES0el,http://www.boracaysandsspa.com/,,,,,,,,,,,,,,,
0011K00002EReLf,https://tadispa.com/,True,True,29,2,42,0,3,3,1,14,1,7,6,1,Real
0011K00002ERcLu,https://handynastyspa.com/,True,True,5,2,37,0,0,2,0,1,4,0,0,0,Real
0011K00002ERcJo,https://lekmassagebangkok.com/,True,True,21,1,76,0,0,2,1,2,18,0,0,1,Real
0011K00002ERJMO,http://www.oceanspa.hk/,,,,,,,,,,,,,,,
0011K00002ERHbo,http://bigappleexpressspa.com/,True,True,4,2,17,0,0,0,1,1,2,0,0,1,Real
0011K00002EPx94,https://www.mioderma.com,True,True,4,0,12,0,1,4,0,0,1,0,3,0,Real
0011K000027SG7p,https://www.yunomorionsen.com/,True,True,0,0,4,0,0,0,0,0,0,0,0,0,Real
0011K0000222uwE,http://www.mangwanani.co.za,True,True,14,1,176,0,0,6,0,5,8,1,0,0,Real
0011K000021vntn,http://www.spapalaceindia.com/,True,True,31,2,28,0,2,2,1,4,0,16,0,1,Real
0014100001aGFwp,https://mycozyroom.com.sg/,True,True,15,4,101,0,1,2,0,11,4,0,0,0,Real
0014100001VA2rC,https://biancospa.ae/,True,True,3,1,14,0,0,2,3,0,0,0,0,3,Real
0011K00002LSmS6,https://bamford.co.uk/,False,True,17,1,447,0,0,6,0,11,3,3,0,0,Filler Page
0014100000YuJ1v,https://sohumspas.com/,True,True,19,3,85,0,1,10,3,4,1,0,11,3,Real
0014100000VT4YI,http://daunilifestyle.com/,,,,,,,,,,,,,,,
0014100000GEvYG,http://www.mandarinoriental.com/,True,True,4,3,229,0,2,4,0,4,0,0,0,0,Real
00141000007S1Rd,http://www.bodyraaga.com,True,True,14,3,124,0,0,8,1,11,0,2,0,1,Real
00141000007RzvX,https://www.aromathai.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
00141000007Rzvb,https://footworks.co.in/index.html,True,True,13,1,53,0,1,4,0,0,8,5,0,0,Real
00141000007Rzp8,https://blueterra.in/,True,True,44,1,42,0,0,2,0,15,9,17,2,0,Real
00141000007Rzoa,http://tamansariroyalheritagespa.com/,True,True,2,0,4,0,0,0,0,0,2,0,0,0,Real
00141000007RzRY,https://areopagus.in/,True,True,34,2,62,0,0,12,0,3,2,5,3,0,Real
00141000007RzNi,http://bodywize.com.hk,False,True,34,1,40,0,0,4,0,5,29,0,0,0,Filler Page
00141000007RzOd,http://www.chocolaspa.com,,,,,,,,,,,,,,,
00141000007RzOv,http://www.meisoindonesia.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
00141000007RzB7,https://www.spainfluence.com/,True,True,12,1,36,0,0,2,0,9,0,1,1,0,Real
00141000007Rz8K,http://www.mandaraspa.com/,True,True,14,0,93,0,0,35,1,4,9,0,0,1,Real
00141000007Rz8Z,http://www.tirtaayuspa.com/en/home/location,True,True,8,1,58,0,5,7,0,1,0,7,0,0,Real
00141000007Rz99,https://www.healingtouchspa.com/,True,True,12,1,38,0,0,2,1,0,0,11,0,1,Real
0011K00002YLblK,https://www.fitnessworld.ca/,True,True,42,1,174,0,0,3,3,5,4,22,2,3,Real
0011K00002YLSzO,https://www.texasfamilyfitness.com/,True,True,17,0,83,0,0,4,1,7,1,8,0,1,Real
0011K00002YLScL,https://mvpsportsclubs.com/,True,True,12,0,70,0,0,2,1,7,4,0,0,1,Real
0011K00002YLOqe,https://www.brickbodies.com/,True,True,31,2,79,0,0,2,1,23,7,0,0,1,Real
0011K00002YLOpv,http://acac.com/,True,True,31,4,80,0,0,0,1,7,16,6,1,1,Real
0011K00002YL1uO,http://theforumathleticclub.com,True,True,4,0,29,0,0,2,1,0,3,0,0,1,Real
0011K00002YL1TO,https://www.goperformance.com/,True,True,16,4,74,0,1,4,11,0,5,0,0,11,Real
0011K00002YL1QZ,http://www.activcore.com,True,True,27,28,126,0,0,7,10,6,4,7,0,10,Real
0011K00002YL1Ok,http://wellbridge.com,True,True,12,1,38,0,0,1,1,8,3,0,0,1,Real
0011K00002YKEUP,https://www.ox.fit/,True,True,7,7,46,0,1,12,5,1,1,0,0,5,Real
0011K00002YKEOv,https://x3sports.com/,True,True,16,1,91,0,0,3,7,3,1,5,0,7,Real
0011K00002YKEIc,https://www.theblastlife.com/,,,,,,,,,,,,,,,
0011K00002YK4iz,https://irontribefitness.com/,True,True,26,2,77,0,3,5,1,7,6,12,0,1,Real
0011K00002YJcDN,https://stridespinandfitness.com/,True,True,8,1,35,0,1,3,1,2,0,3,2,1,Real
0011K00002YJboa,https://www.fitculturepilates.com/,True,True,24,14,131,0,1,10,0,9,14,0,1,0,Real
0011K00002YJblS,https://www.chi50.com/,True,True,3,1,14,0,0,2,0,3,0,0,0,0,Real
0011K00002YJbdJ,https://pilates.physiologicnyc.com/,,,,,,,,,,,,,,,
0011K00002YJbXy,https://lab-pilates.com/,True,True,2,4,33,0,0,4,1,0,0,1,0,1,Real
0011K00002YJ4xU,http://www.yogaflexny.com/,True,True,10,1,25,0,2,4,0,0,1,6,0,0,Real
0011K00002YJ4kV,https://www.mygreenyogi.com/,True,True,5,4,93,0,0,2,1,2,1,1,0,1,Real
0011K00002YJ4kL,https://lovestoryyoga.com/,True,True,10,4,109,0,2,31,1,6,3,0,0,1,Real
0011K00002YJ4iD,https://haumsf.com/,True,True,29,1,51,0,0,6,5,3,0,0,0,5,Real
0011K00002XuvgN,http://www.revslo.com,True,True,16,0,56,0,1,3,0,16,0,0,0,0,Real
0011K00002XbhaA,https://brooklynboulders.com/,True,True,5,1,45,0,0,2,1,1,3,0,0,1,Real
0011K00002XbhaB,https://shapehouse.com/,,,,,,,,,,,,,,,
0011K00002XbhaC,https://fiveirongolf.com/,True,True,12,2,35,0,1,4,1,6,3,0,2,1,Real
0011K00002XbhaD,https://www.btonefitness.com/,True,True,13,1,40,0,0,1,0,6,3,4,0,0,Real
0011K00002XbhaE,https://www.namastefitness.com/,True,True,12,9,90,0,4,8,3,3,6,0,0,3,Real
0011K00002XbhaF,https://shred415.com/,True,True,10,1,28,0,0,1,1,1,4,0,0,1,Real
0011K00002U4Ka5,https://deltalifefitness.com/,True,True,10,3,60,0,0,5,0,7,0,3,0,0,Real
0011K00002U4KQj,https://regymenfitness.com/,True,True,18,3,114,0,0,4,0,12,3,3,0,0,Real
0011K00002SkcJ5,https://hotyogaandpilates.com/,True,True,16,1,44,0,1,7,1,4,8,3,0,1,Real
0011K00002SkcIM,https://yogabodies.ca/,True,True,37,0,54,0,0,7,1,10,11,15,0,1,Real
0011K00002Sk33r,https://www.class-studios.com/,True,True,5,1,24,0,0,2,4,0,0,1,0,4,Real
0011K00002Sjjqc,https://milehighrunclub.com/,True,True,3,1,40,0,0,3,1,2,0,0,0,1,Real
0011K00002Sjjqb,http://thesixseattle.com,True,True,6,5,34,0,0,2,5,1,0,0,0,5,Real
0011K00002Sjjqa,https://www.mystryde.com/,True,True,8,7,72,0,2,6,4,1,3,0,0,4,Real
0011K00002Sjjq1,http://trainingmate.com,True,True,22,3,99,0,7,15,21,0,0,0,1,21,Real
0011K00002Sjind,http://www.fhittingroom.com,True,True,12,1,65,0,0,3,1,4,6,1,0,1,Real
0011K00002SjimG,http://www.cutseven.com,True,True,17,1,25,0,1,2,3,5,2,4,3,3,Real
0011K00002Sjdpp,https://ritualhotyoga.com/,True,True,0,2,53,0,0,1,0,0,0,0,0,0,Real
0011K00002Sjdom,https://www.fullpsycle.com/FL,True,True,7,1,31,0,1,3,1,0,0,6,0,1,Real
0011K00002Sjdoh,https://twistyogaedmonds.com/,True,True,34,1,87,0,0,9,0,7,24,3,0,0,Real
0011K00002Sjdoc,https://www.spirapoweryoga.com/schedule,,,,,,,,,,,,,,,
0011K00002Sjdnt,https://www.theyogigrind.com/,,,,,,,,,,,,,,,
0011K00002SjTX7,https://nuboxxfitness.com/,True,True,17,2,85,0,0,9,1,12,4,0,0,1,Real
0011K00002SjTWE,https://bash-boxing.com/,True,True,14,4,78,0,0,3,1,5,3,5,0,1,Real
0011K00002SjTRE,https://thegrinningyogiseattle.com/,True,True,15,4,66,0,2,10,2,8,5,0,0,2,Real
0011K00002SjEnc,https://kickboxingdenver.com/,True,True,27,0,21,0,0,6,9,18,0,0,0,9,Real
0011K00002SjBfW,https://board30global.com/,True,True,11,0,20,0,2,2,4,1,1,5,0,4,Real
0011K00002SjBO6,https://theviberide.com/,True,True,4,1,39,0,0,0,0,4,0,0,0,0,Real
0011K00002SiRKk,https://www.alumayoga.com/,True,True,8,0,20,0,1,3,0,6,2,0,0,0,Real
0011K00002SiRKa,https://www.memphisfitnesskickboxing.com/,True,True,6,1,70,0,0,31,1,5,0,0,0,1,Real
0011K00002SiRKW,https://tigerkimstkd.com/,True,True,19,3,112,0,0,8,1,8,2,8,0,1,Real
0011K00002SiRKV,http://leesatamember.com/,True,True,4,1,66,0,0,2,1,2,1,0,0,1,Real
0011K00002SiRKQ,https://www.go4martialarts.com/,True,True,14,0,98,0,0,4,1,4,9,0,0,1,Real
0011K00002SiRJr,https://www.changstaekwondo.ca/,True,True,14,3,22,0,0,0,3,1,4,6,0,3,Real
0011K00002SiRJc,http://xwmkungfu.com/,True,True,16,0,84,0,1,3,0,3,8,0,2,0,Real
0011K00002SiRJd,http://youngbrotherstkd.com/,True,True,1,1,53,0,0,6,1,0,0,0,0,1,Real
0011K00002SiRHS,https://www.graciejiujitsulexington.com/,True,True,10,1,35,0,2,4,1,2,7,0,0,1,Real
0011K00002SiRHT,https://www.wta4u.com/,True,True,3,1,113,0,0,13,1,2,0,0,0,1,Real
0011K00002SiRHU,https://www.greendragonkungfu.ca/,True,True,1,0,206,0,1,4,0,1,0,0,0,0,Real
0011K00002SiRHV,https://www.dallasgritfitness.com/,True,True,14,0,54,0,1,2,0,14,0,0,0,0,Real
0011K00002SiRHW,http://www.guerrillajiujitsu.com/,True,True,17,1,70,0,0,2,1,6,0,10,0,1,Real
0011K00002SiRHX,https://heritagetaichikungfu.com/,True,True,13,4,120,0,0,8,5,8,0,0,0,5,Real
0011K00002SiRHY,https://www.honubjj.com/,True,True,8,2,39,0,2,8,8,0,0,0,0,8,Real
0011K00002SiRHZ,https://hctaekwondo.com/,True,True,19,2,45,0,3,2,1,3,4,9,0,1,Real
0011K00002SiRHa,https://www.jabzboxing.com/,True,True,8,3,42,0,0,23,3,5,0,0,0,3,Real
0011K00002SiRHb,http://jamboxfitness.com,True,True,17,4,53,0,0,11,1,1,14,1,0,1,Real
0011K00002SiRHn,https://www.kravmagahouston.com/,True,True,0,1,33,0,0,4,0,0,0,0,0,0,Real
0011K00002SiRHo,https://kravmagamemphis.com/,True,True,35,1,70,0,0,7,1,17,10,2,2,1,Real
0011K00002SiRHp,https://kravmagavirginiabeach.com/,True,True,41,1,57,0,0,3,3,19,12,7,0,3,Real
0011K00002SiRHq,https://kungfusaloon.com/,True,True,2,6,50,0,0,0,0,1,1,0,0,0,Real
0011K00002SiRHr,http://www.kyokushinla.com/,True,False,0,0,8,0,0,0,0,0,0,0,0,0,None-Responsive
0011K00002SiRHt,https://leclercsmartialarts.com/,True,True,27,2,84,0,3,7,1,3,5,15,1,1,Real
