Category,Subcategory,Product Name,Link,Name,# Star,Date,Title,Description,# Helpful
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,J,4.0,"May 11, 2022",Good but stretches,"Great collar, great colour, and cheaper than a comparable one that I was looking for. It is super easy to clean, however, it is started stretching even if I continue to adjust.",
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Genevy D'Souza,4.0,"December 25, 2021",Good collar,"Love this collar, only wish I had read the width before, I was looking for 1” width and this was 3/4”. It should still work. Have not used it much as yet, as the clasp is tight and I have to keep working on it,hoping it will open more easily.",One
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Mark,2.0,"April 18, 2023",Rust,"The collar looks nice, but the main loop is already rusting. It's only been 1.5 months.",
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Amazon Customer,4.0,"June 9, 2022",Bark box odor free collar,"I thought the width of the the collar would be wider, but it's still great.",
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Amazon Customer,2.0,"February 5, 2023",peeling,dog scratches his neck and the coating peeled right off,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,tutucat,5.0,"July 19, 2021",Bark box Dog Harness,"This harness is very easy to put in, easy to adjust to fit the dog, it’s very sturdy, and seems very well make. It arrived quickly and I used it right away. Happy with purchase.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Kayla,5.0,"May 5, 2021",Fits Australian Shepherds,I got a small for my Australian Shepherd Puppy(18 weeks.) On its tightest setting it fits her perfectly and she will only grow. I have not used it yet but it fits very well and seems to be good quality.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,edwin trejo,5.0,"May 21, 2021",Pitbull 50 ibs,"The straps stay in place, easy to use, firm, doesn’t hurt my dog, cute colors, and looks really nice. Highly recommend. We have a medium for a female Pitbull that’s 50 ibs and works great.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Ft4reco,5.0,"May 25, 2021",Finally found one to fit my boy,"Good quality. The harness fits my boy and he has a large chest. I wasnt sure about the rubber straps, but they dont seem to bother my boy.",One
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Jesse Clarke,2.0,"October 9, 2021",Fits like a bad pair of jeans.,"We ordered a large. There is a lot of give meaning it slips around on our dog. He even slipped out of it. Medium was too small for him. The way the harness sits on him, the silicone straps pull his hair. It does seem well made. Two stars because it’s well made and easy to put on but seems to be more of a bother than a help.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Ramie,5.0,"May 11, 2021",Need 2 more for my other dogs!,It's a little difficult to adjust the straps since they're rubber but I'm thinking that means they won't loosen much on him. Fits our lab mix well! Very high quality.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Jenifer,3.0,"June 16, 2021",wrong color,"i got this for my small dog and it came in red, i ordered purple. its way too big too.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Robert Brown,3.0,"July 24, 2021",Sizing Inaccurate,"Did not fit though same ""size"" as another harness we have. Seems well made otherwise.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Shemwell Spaces,5.0,"May 9, 2021",So easy to put on!,This is so much easier to put on compared to our other harness. It also feels much better and my dog seems to like this one more!,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,sharon knadler,5.0,"June 9, 2021",bulky...,"I found this to be to big and bulky for my mid-size dog. but would probably be good for a bigger , heavy dog.",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Jillian Snoeyink,5.0,"December 27, 2020",Dog loves it,"My dog got this bone for Christmas. So far he seems to love chewing on it. Large lab, hasn't made a big dent in it yet, so it's clearly durable.",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Nick,3.0,"November 24, 2021",My two dogs destroyed this chew toy.,lasted about 3-4 days. Hoped we could get some more time out of this. Bummer.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,L. Schilling,5.0,"April 19, 2021",Durable Toys the Doggo Enjoys,"Barkbox makes great toys. My husky-malamute can be quite rough on durable toys, but the Barkbox toys seem to last.",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,T.Le,3.0,"March 19, 2021","Hard chunk of plastic, not really a chew toy","Expect a hard durable chewable toy, but got a hard solid plastic piece of rock. Not really a chew toy unless you can call a rock a chew toy also.",5
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,JESSICA MONSON,1.0,"May 18, 2023",Don’t buy,Dog chewed a hole in it in an hour.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Erica,5.0,"February 11, 2021",Yes,"My dog enjoys this bone. Doesn’t get her attention as much as some of her others, but can tell she enjoys it.",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,John Huang,5.0,"June 4, 2021",Larger than expected!,My dog loves this! It’s a pretty big size though; shoulda gotten something smaller haha,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Person of interest,5.0,"May 28, 2021",Fantastic,"Very durable. We used it with our super chewer malinois mix, it's lasted for months!",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Jessica Ingles,5.0,"April 29, 2021",Perfect Shape for a dog to hold and chew!,Excellent shape for holding and chewing! This was a big hit with my dogs! Very durable!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Dixiemama,5.0,"May 10, 2021",Seems very tough,Seems to be hanging in with my two dogs. No noticeable chewing marks!,
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Laura,5.0,"February 10, 2023",Bark never fails,The CUTEST doggy bathrobe and so absorbent. The small fits my 14lb dachshund beautifully. It leaves her dry and her fur is so soft. Only flaw is the microfibers are rough in your hands if you have dry hands. But I don’t mind — so stinking cute.,2
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Kelly,5.0,"March 27, 2023",My dog looked simply adorable.,These are great quality bathrobes that I think will also work well as Halloween costumes!,
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Melanie K.,5.0,"December 29, 2022",Awesome!,This robe is pretty darn awesome. My 60 lb and 15 lb dogs are total pains to dry with a towel so when I saw the great reviews on this robe I jumped on it and it absorbs most of the water. I just leave it on for about 15-20 minutes and they are dry. We love it! Large for my 60lb and small for my 20lb and they fit perfect!,2
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,alex cox,4.0,"January 15, 2023",The large was a good size even for my 80lb dutchie and 100lb Malinois,I don’t like that the tie string doesn’t attach to anything,3
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Lauren,5.0,"November 10, 2022",Practicality Can Be Cute,"This rhino towel was exactly what Rhino (yes, that is his name) needed. I've used multiple standard towels in the past though they always come off of him. He will lay down on a towel though a couple minutes later he'll relocate leaving wet spots on the carpet. This towel allows him to move around freely without making everything in his path wet. Instead of chasing him around with a towel, I was able to clean up the bathtub right away. Once the majority of the water had been absorbed, I followed up with a hand drying using the outside of the towel. Both Rhino and I give it five stars.",10
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Leslie Arnold,5.0,"January 22, 2023",Perfect for my bath-anxious pitties!,"This was perfect for my 70 and 50lb pitties! The smaller one gets very cold after baths, and they both have intense anxiety about water so this was super comforting and they loved them! I ended up getting both an XL so it could be oversized on the smaller one and they were perfect.",5
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Zac Caldwell,3.0,"May 2, 2023",Really bad velcro but good towel,Good towel looks great however the velcro in the front does not work at all. Doesnt clasp at all,One
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Jessica,4.0,"September 16, 2022",Size Up!,"SIZE UP I purchased 3, two smalls and one large. The large fits my 8mo old 45 pound puppy well, it’s still a bit big for him to grow into. The two smalls are very tight on my two 25 pound dogs. I definitely wouldn’t be able to help rub them dry. They’re super cute but annoyed over sizing and having to deal with trying to return the smalls or eating the cost of new ones.",One
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Melinda Demartino,5.0,"February 3, 2023",Absolutely love this!!,"I have a heeler, hes between a medium and large dog so I was between sizes. Hes 32 pounds. Its a little big on him but it still works! Its very cozy for him! He likes to nap in it after baths! My little rhino!",6
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,DoodleBob,3.0,"May 12, 2023",A towel would be better,Very thin,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Takota,5.0,"March 10, 2022",Nice collar,I have purchased a blue and a purple both large for my husky and Bernese xNewfxlab and using them as leave on ID collars. Love that they are light on their necks and easy to clean. Great price also.,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Jasmine L.,5.0,"June 28, 2022",Bonne qualité,"Bonne qualité, imperméable, bonne attache de qualité (plastique). Belle couleur. Bonne grandeur, je recommande",
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Alan,5.0,"July 25, 2022",Good collar for water,No issues. Good collar.,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,eyeguy,2.0,"July 13, 2022",Not strong enough,This collar snapped in half a month into owning it. My dog weighs about 65 pounds.,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,405195,2.0,"August 14, 2022",Wears out fast. I've only had the collar for a short period of time.,None,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Lana,5.0,"January 22, 2022",Good quality.,This red collar is very nice and most important is that is waterproof.,
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,Liz,5.0,"October 31, 2021",Great collar!,"Love that this collar is light, thin, waterproof and sturdy.",
Walking Gear,Collar,BarkBox Odor Proof & Waterproof Dog Collar - Adjustable Size for Puppies & Adult Dogs,https://www.amazon.com/BarkBox-Waterproof-Adjustable-Puppies-Multiple/dp/B0948MCWZG?ref_=ast_sto_dp,roxane,1.0,"April 27, 2022",Mauvaise qualité,Très mauvaise qualité. Le collier est déjà endommagé après seulement 25 jours.,One
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Miller,3.0,"June 9, 2021",Dog toy,Great toy for heavy chewer. My dog does not like it. He doesn't play with it at all.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Michelle Frawley,5.0,"February 15, 2021",Great product for a dog who loves to chew!,My dog loves this bone and it is so durable I can tell it will last a long time!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Liam,5.0,"April 21, 2021",Great tough chew toy,Durable chew toy for my pittie. He loves it and it’s survived so far,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Rachel Crouch,5.0,"August 9, 2021",My puppy loves this chew!,I love that it hasn’t just broken apart,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Aly,5.0,"January 18, 2021",Durability,Our tough chewing German Shepherd finally has a toy that lasted longer then a week. Thank you barkbox,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Amanda from KY,5.0,"January 19, 2021",Good for heavy chewers,Doesn’t have a chemical smell. Seems durable and seems like it’s be good for a heavy chewer.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Candice Smith,3.0,"January 26, 2021",Dog is not interested,My dog doesnt seem to interested in it we similar item from pet store and loves it but this one nit so much,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Mac,5.0,"April 25, 2021",Tons of fun,"We really enjoy BarkBox! Our pets love their toys, beds, and treats!",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,S. Bern,5.0,"March 18, 2021",Love the antler!,Great smoky flavor that my dogs love. Great durability as well.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,5.0,"April 19, 2021",Durable,The dogs love these. And they do not fall apart.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Brian Cochran,5.0,"May 11, 2021",Great harness!,"Incredibly strong harness that fist our pibble perfectly. We love the color, the buckles are sturdy, the harness is strong and doesn’t allow pull. Highly recommend!",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Ktb0513,5.0,"June 25, 2021",Love the color!,This has helped my dog pull less. She looks so stylish on her walks and she totally likes to show it off!,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,AmazonCustomer,5.0,"June 17, 2021",Great harness for my pitmix,Great harness - very good quality and sturdy. I ordered the size large for my 60 lb pitmix and it fits great.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,PaperRadcliffe,2.0,"July 10, 2021",She still pulls,"Easy to fit. Appears sturdy. My dog still pulls like a wild beast however and that's the reason I bought it. So far- nothing helps with this problem except the Gentle Leader. I'll use it but she hates it on her face. She's learning but, in the meantime, she's a strong, stubborn puppy. Disappointed that she can still nearly pull me off my feet while wearing this harness.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Zoey,5.0,"July 1, 2021",Def recommend,Great harness. I always prefer a front clip for my dog to help with pulling and it definitely works.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,MND,5.0,"May 29, 2021",Love this harness!,"Love this harness! Very study, high quality and is the only harness I found that my dachshund mix can’t slip out of!",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,K. Lennon,5.0,"June 25, 2021",Get a grip!,"This harness is wonderful! Lucy seems very comfortable in it. Adjusts easily, and I love the handle on top.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,rebecca,5.0,"May 5, 2021",Excellent quality,Got in the mail today and pouring rain so we can't try it out but my gosh the quality of it is excellent!,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,V. Brown,3.0,"June 23, 2021",Check out another brand,hard to adjust. rubber doesn't slide well. just ok. wouldn't buy again,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Andrea,5.0,"August 15, 2021",Great Harness for Dogs,I love this harness. It is very well put together. It fits my dog well.,
