URL,City,State,ZIPCode,TollFreeNumber,BusinessFax,BusinessWebsiteAddress,PrimaryContact,PrimaryContactJobTitle,PrimaryContactEmail,InstallationLevel,Servicesoffered,YearEstablished,CFESAMembersince,MemberGroup,CFESAGeographicalRegion
https://cfesa.com/directory/nationwide-refrigeration-inc/,Manassas,Virginia,20109,N/A,N/A,https://www.nriusa.com,Troy Meyer,Service Manager,tmeyer@nriusa.com,Installation Level II,N/A,1974,2022,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/national-service-cooperative/,Omaha,Nebraska,68137,N/A,402-596-0125,www.nationalservicecoop.com,Shari Smith,Vice President & General Manager,sharis@nationalservicecoop.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/national-food-equipment-services/,Raleigh,North Carolina,27603,N/A,919-779-0061,http://www.nationalfes.com,Tim Wheeler,N/A,wheeler@nationalfes.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/national-food-equipment-services-2/,Mooresville,North Carolina,28117,N/A,N/A,www.nationalfes.com,N/A,N/A,orders@nationalfes.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/national-food-equipment-services-3/,Winston Salem,North Carolina,27127,N/A,336-794-9030,www.nationalfes.com,N/A,N/A,orders@nationalfes.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/mre/,South Portland,Maine,4106,N/A,207-772-1445,http://www.ifessvc.com,John Barbieri,N/A,jbarbieri@mressvc.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/mr-gas-inc/,Warren,Michigan,48091,N/A,586-757-3997,www.mrgasinc.com,Virginia Knybel,N/A,mrgasinc@aol.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/mo-kan-mechanical/,Kansas City,Kansas,66112,N/A,913-257-3890,http://www.mokanmechanical.com,Francisco Cuellar,N/A,frankcuellar67@gmail.com,Installation Level II,"Electric, Electronic, Gas, Steam",2014,2016,Service Company - CFESA Affiliate Service Member,Region 2
https://cfesa.com/directory/mjb-tek/,Bronx,New York,10462,N/A,N/A,https://mjbtekinc.com/,Melvin Bonilla,Manager/Mechanic,Mjbtekinc@gamil.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2023,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/miner-southwest-llc/,Tolleson,Arizona,85353,844-903-1298,602-426-0104,http://www.minercorp.com,Greg Merritt,Miner Equipment Care AZ Division Manager,gmerritt@minercorp.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/miwe-america/,Hillsborough,New Jersey,8844,N/A,908-904-0241,http://www.miwe.com,Charlie Niles,N/A,miweservice@aol.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/mile-high-millwrights-maintenance/,Aurora,Colorado,80015,N/A,N/A,http://www.milehighmillwrights.com,Rick Drew,Owner,milehighmillwrights@gmail.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/midwest-food-equipment-service-kalamazoo/,Kalamazoo,Michigan,49001,N/A,N/A,www.mfeservice.com,Amanda Ballard,N/A,jerry@mfeservice.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/midwest-food-equipment-service/,Grandville,Michigan,49418,N/A,616-261-2020,http://www.mfeservice.com,Jerry Cole,N/A,Jerry@mfeservice.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/middleby-cooking-system-group/,Elgin,Illinois,60120,N/A,847-429-7508,http://www.middleby-marshall.com,John Kurkowski,N/A,jkurkowski@middleby.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/micro-herros-mexicana-sa-de-cv/,Mexico,N/A,3650,N/A,555-674-7032,Website,Jose,N/A,jmarquez@microherros.com.mx,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/mid-south-maintenance-of-tn-inc/,Goodlettsville,Tennessee,37072,N/A,615-822-2545,midsouthmaintenance.com,Winston Templet,N/A,toddhenderson@midsouthmaintenance.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/metropolitan-service-company/,Eau Claire,Wisconsin,54701,N/A,715-832-7813,http://www.asc1inc.com,Peg Richgels,N/A,prichgels@asc1inc.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/micro-herros-de-occidente-s-a-de-c-v/,Zazopan,N/A,45010,1-800-024-3004,333-673-2943,http://www.spacefood.com.mx,Jaime Mayagoitia,Manager Director,jmayagoitia@spacefood.com.mx,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/metro-appliance-service/,Denver,Colorado,80210,N/A,303-778-0268,WWW.METROAPPLIANCESERVICE.COM,JUDY MILLER,N/A,JUDYM245@AOL.COM,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/menu-commercial-kitchen-works/,San Clemente,California,92672,N/A,N/A,https://menuckw.com,John Gadberry,Owner/Operator,john@menuckw.com,Installation Level III,N/A,2017,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/meiko-usa-inc/,LaVergne,Tennessee,37086,N/A,615-399-6620,http://www.meiko.us,Michael Mirshak,N/A,mmirshak@meiko.us,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/mechanical-systems-inc/,Albuquerque,New Mexico,87107,N/A,505-345-0954,http://www.msincnm.com/,Anthony Franklin,N/A,N/A,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/marshall-electric-food-equipment-service/,Providence,Rhode Island,2903,800-356-0411,401-521-5560,http://www.marshallelectricco.com,David Testa,President,david@marshallelectricco.com,Installation Level I,"Electric, Electronic, Gas, Steam",1928,1964,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/marshall-air-systems/,Charlotte,North Carolina,28217,N/A,704-525-6229,www.marshallair.com,Benjamin Stuck,N/A,bstuck@marshallair.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/marriott-international/,Richmond,Virginia,23233,N/A,N/A,N/A,Kary Horne,Facilities Service Manager,kary.horne@marriott.com,No Installations,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 5
https://cfesa.com/directory/marra-forni/,Beltsville,Maryland,20705,888-239-0575,240-667-7991,https://www.marraforni.com/,Eric Holder,Director of Technical Services,e.holder@marraforni.com,N/A,N/A,N/A,2022,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/marmon-link-inc/,Osseo,Minnesota,55369,866-275-6392,N/A,http://www.marmonlink.com,Todd Farbiak,Director of Service,todd.farbiak@marmonlink.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 2
https://cfesa.com/directory/marks-restaurant-service-inc/,Victoria,N/A,V8Z1C2,N/A,250-475-6274,www.marksrestaurantservice.com,Mark Schoor,N/A,info@marksrestaurantservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/mark-kitchen-equipment-service-inc/,Monterey Park,California,91754,N/A,626-288-2567,N/A,Mark Cheng,N/A,mpkitchenequipment@gmail.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/marcone-appliance-parts-company/,Saint Louis,Missouri,63141,1-877-993-9196,N/A,http://www.marcone.com/,Greg Fleischut,EVP - Sales,gregory.fleischut@marcone.com,N/A,N/A,N/A,2022,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/manitowoc-foodservice/,New Port Richey,Florida,34655,N/A,727-569-1275,http://www.manitowocfsg.com,Greg McDougal,N/A,Greg.McDougal@mtwfs.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/malachy-parts-service-2/,Point Pleasant Beach,New Jersey,7002,N/A,201-823-3926,http://www.MalachyCares.com,Rich Malachy,N/A,richard@malachycares.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/malachy-parts-service/,Bayonne,New Jersey,7002,800 794-1415,201-823-3926,http://www.MalachyCares.com,Rich Malachy,N/A,richard@malachycares.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/major-appliance-service-inc/,Lyons,Illinois,60534,N/A,708-447-4157,http://www.major-service.com,Robert Jakoubek,N/A,adam@major-service.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/lti/,Jonesboro,Georgia,30236,N/A,678-674-1317,Lowtempind.com,Terry Taylor,Warranty,ttaylor@lowtempind.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/magnus-chemical/,Irving,Texas,75063,855-962-4687,N/A,http://www.magnusdist.com,Eric Montes,N/A,eric.m@magnusdist.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 3
https://cfesa.com/directory/maestro-food-equipment-services-ltd/,Burnaby,N/A,V5J 4V5,N/A,604-434-7876,www.maestrofood.ca,Chris Partaik,N/A,chris@maestrofood.ca,Installation Level II,"Electric, Electronic, Gas, Steam",2007,2008,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/loudoun-county-public-schools-facilities-services/,Leesburg,Virginia,20175,N/A,703-771-0900,N/A,Charles Craigo,N/A,charles.craigo@lcps.org,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/ldi-technical-services-ltd-victoria/,"Langford, BC V9B 6J9",N/A,V9B 6J9,1-866-299-9591,N/A,http://www.lditechs.com,Kelly Lang,Owner,kelly@lditechs.com,Installation Level II,"Electric, Gas, Steam",2016,2017,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/legacy-service-and-supply-llc/,Fenton,Missouri,63026,N/A,N/A,https://legacyserviceandsupply.com/,James Rowden,Owner,james@legacyserviceandsupply.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/leadsnearby/,Cary,North Carolina,27511,N/A,N/A,http://www.leadsnearby.com,Bob Misita,"CEO, Co-Founder",bob@leadsnearby.com,N/A,N/A,N/A,2017,Non-service Company - CFESA Affiliate Member,Region 4
https://cfesa.com/directory/ldi-technical-services-ltd-edmonton/,"Edmonton, AB T5V 1P2",N/A,T5V 1P2,1-866-299-9591,780-455-0458,http://www.lditechs.com,Kelly Lang,Owner,kelly@lditechs.com,Installation Level II,"Electric, Electronic, Gas, Steam",2012,2013,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/lazy-pirate/,Carolina Beach,North Carolina,28428,910-458-5299,910-458-5299,https://lazypiratesportsgrill.com/,Ashley Courts,Operations Manager,ashley@lazypiratecb.com,No Installations,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 4
https://cfesa.com/directory/ldi-technical-services-ltd-calgary/,Calgary,N/A,T2E 6V6,1-866-299-9591,1-403-299-9599,http://www.lditechs.com,Kelly Lang,Owner,kelly@lditechs.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1991,2002,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/las-vegas-mechanical/,N. Las Vegas,Nevada,89081,N/A,N/A,https://www.ac.vegas,Christopher Marshall,Owner,cjm@ac.vegas,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/lawman-heating-cooling-inc/,Richmond,Virginia,23224,N/A,N/A,http://www.lawmanhc.com,James Higdon,Service Manager,service@lawmanhc.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/lamonicas-restaurant-equipment-service-co-inc/,Murray,Utah,84107,800-527-2561,801-263-3229,lamonicas.com,Tony LaMonica,Service Manager,service@lamonicas.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1981,N/A,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/koonse-food-equipment-service/,Pittsburgh,Pennsylvania,15236,N/A,412-653-0334,None,Randy Koonse,N/A,randy@koonse.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/krs/,Baldwin,New York,11510,877-783-0023,516-766-6680,N/A,Jason Southard,Vice President,general@krsnewyork.com,Installation Level II,"Electric, Electronic, Gas, Steam",2000,N/A,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/lakes-food-equipment-repairs-inc/,Miramar,Florida,33029,N/A,N/A,N/A,Richard Phillips,N/A,lakesfoodrepair@aol.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2017,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/kommercial-kitchens/,Beaumont,Texas,77703,800-962-1555,409-769-8800,https://www.kommercialkitchens.com,Shannon Woodard,Vice President,shannon@kommercialkitchens.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2021,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/klr-services-llc/,St. Thomas,N/A,802,N/A,N/A,http://www.KLRvi.com,Lee Eisenhauer,N/A,service@KLRvi.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/klm-mechanical-service-inc/,Shepherdsville,Kentucky,40165,N/A,502-955-2064,http://www.klm-mechanical.com,Anthony Logsdon,N/A,tlogsdon@klm-mechanical.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/kitchentech-inc/,Dumfries,Virginia,22026,N/A,703-221-9885,http://www.kitchentech.net,Glen Petitt,N/A,glen@kitchentech.net,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/kitchen-brains/,Stratford,Connecticut,6615,N/A,203-377-8187,www.kitchenbrains.com,C. Wayne Best,N/A,wbest@kitchenbrains.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/key-food-equipment-services-ltd/,Lethbridge,N/A,T1H6G8,N/A,403-329-1057,www.keyfood.ca,Doug,N/A,doug.scott@keyfood.ca,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/key-food-equipment-services-victoria/,Victoria,N/A,V8X 1J6,1.800.665.2655,250.920.4883,www.keyfood.ca,Doug Scott,Vice President,doug.scott@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/key-food-equipment-services-saskatoon/,Saskatoon,N/A,S7K 5X7,1.800.665.2655,306.649.3664,http://www.keyfood.ca,Glen Cey,Director of Operations (Sask),glen.cey@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/key-food-equipment-services-kelowna/,Kelowna,N/A,V1X 8C8,1.800.665.2655,250.860.2603,www.keyfood.ca,Doug Scott,Vice President,doug.scott@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/key-food-equipment-services-regina/,Regina,N/A,S4N 6M7,1.800.665.2655,1.306.721.3664,www.keyfood.ca,Glen Cey,Director of Operations (Sask),glen.cey@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/key-food-equipment-services-edmonton/,Edmonton,N/A,T5S 0K3,1.800.665.2655,780.436.7999,www.keyfood.ca,David Jackson,Director of Operations (Alb),david.jackson@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/key-food-equipment-services-calgary/,Calgary,N/A,T2H 1Z8,1.800.665.2655,N/A,http://www.keyfood.ca,David Jackson,Director of Operations (Alb),david.jackson@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/kens-beverage-inc/,Plainfield,Illinois,60585,800-285-2992,N/A,http://www.kensbeverage.com,Patrick Sembach,Business Operations Manager,psembach@kensbeverage.com,Installation Level II,"Electric, Refrigeration",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 2
https://cfesa.com/directory/key-food-equipment-services-burnaby/,Burnaby,N/A,V5J 0B6,1.800.665.2655,604.433.4684,http://www.keyfood.ca,Doug Scott,Vice President,doug.scott@keyfood.ca,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1982,1991,Service Company - CFESA Certified Company,Region 1
https://cfesa.com/directory/kemco/,Montgomery,Alabama,36116,877-246-8140,N/A,http://www.gokemco.net,William Judah,VP of Operations,judahw@gokemco.net,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1989,2017,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/keen-restaurant-services-inc/,Oakville,N/A,L6L4H3,N/A,N/A,https://www.keenrestaurantservices.com/,Claude Gauthier,President,N/A,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/kcl-kochman-consultants-ltd/,Morton Grove,Illinois,60053,N/A,630-898-2143,http://www.kclcad.com,Kevin Kochman,President,kevin@kclcad.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 2
https://cfesa.com/directory/kc-mechanical-inc/,Colchester,Vermont,5446,N/A,802-922-9366,http://www.kcmechanical.com,Diane Casey,N/A,dianec@kcmechanical.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/kason-industries/,Newnan,Georgia,30265,N/A,770-251-4854,http://www.kasonind.com,David S. Ring,N/A,dring@kasonind.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/kasco-sharptech/,St. Louis,Missouri,63110,N/A,314-771-5162,http://www.kascosharptech.com,Robert VanCamp,N/A,rvancamp@kascocorp.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/k2/,Campbell,California,95008,N/A,N/A,http://wwwk2-inc.com,Rich Larsen,N/A,rich@k2-inc.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/kd-factory-service-inc-york-pa/,York,Pennsylvania,17103,N/A,717-793-8523,http://www.kdfsi.com,Doug Shew,N/A,york@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1945,Founding member,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/kd-factory-service-inc-williamsport-pa/,Williamsport,Pennsylvania,17702,N/A,570-323-3667,http://www.kdfsi.com,Ken Gottschall,N/A,williamsport@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1945,Founding member,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/kd-factory-service-inc-scranton-pa/,Throop,Pennsylvania,18512,N/A,570-341-0350,http://www.kdfsi.com,Evan Bowen,N/A,scranton@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1945,Founding Member,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/kd-factory-service-inc-altoona-pa/,Altoona,Pennsylvania,16602,N/A,814-944-2671,http://www.kdfsi.com,Steve Long,N/A,altoona@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/kd-factory-service-inc-allentown-pa/,Allentown,Pennsylvania,18109,N/A,610-437-0664,http://www.kdfsi.com,Rich D'Agostino,N/A,allentown@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1945,Founding member,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/k-d-factory-service-inc/,Harrisburg,Pennsylvania,17103,N/A,717-238-4367,http://www.kdfsi.com,Dan Dibeler,CEO,ddibeler@kdfsi.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1945,Founding member,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/k-tech-mechanical-inc/,Fullerton,California,92831,N/A,714-879-2711,http://ktechm.com,Eulalio Vasquez,N/A,lalo@ktechm.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/jones-mcleod-inc-montgomery-al/,Montgomery,Alabama,36117,N/A,334-513-2903,http://www.jones-mcleod.com,Pat Barranco,N/A,pat@jones-mcleod.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/jones-mcleod-inc-mobile-al/,Mobile,Alabama,36693,N/A,251-243-7616,http://www.jones-mcleod.com,Doug Thompson,N/A,doug@jones-mcleod.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/jones-mcleod-inc/,Birmingham,Alabama,35210,N/A,888-415-2470,http://www.jones-mcleod.com,Chris McLeod,N/A,chris@jones-mcleod.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/johnston-cooling-and-heating-llc/,Bedford,Virginia,24523,N/A,N/A,http://www.johnstoncoolingandheating.com,Jason Johnston,Owner,info@johnstoncoolingandheating.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/johnson-mechanical-service-inc/,Pekin,Illinois,61554,N/A,309-346-1923,www.johnsonmechanicalserviceinc.com,Dallas Young,President,dyoung@jmsinc.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/joe-warren-sons-co-inc/,Brentwood,New Hampshire,3833,800-283-4120,N/A,http://www.Joewarren.com,Sean McCallion,Assistant Director of Operations,srose@joewarren.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/joe-warren-sons-co-inc-2/,Norwood,Massachusetts,2062,N/A,781-551-8981,http://www.joewarren.com,Christopher Warren,Director of Operations,cwarren@joewarren.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/jmb-repairs-inc/,Lake Worth,Florida,33461,N/A,561-586-6166,N/A,Jeffrey M. Brightly,N/A,jmbrep@bellsouth.net,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/jj07-commercial-inc/,Las Vegas,Nevada,89137,N/A,702-823-3859,http://www.jj07.com,James Pittillo,N/A,jj07ccr@cox.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/jim-leach-llc-dba-hobart-sales-and-service/,Grand Rapids,Michigan,49548,N/A,616-538-0750,http://www.hobartgr.com,James Leach Jr,N/A,jimjr@hobartgr.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/jenson-refrigeration-inc/,Draper,Utah,84020,N/A,801-263-1558,www.jensonutah.com,Jaks Olsen,N/A,jenica@jensonutah.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/jay-hill-repairs/,Fairfield,New Jersey,7004,N/A,973-575-7248,www.jayhillrepairs.com,Service Department,N/A,dispatch@jayhillrepairs.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/jarvis-food-equipment-all-brands-service/,Evanville,Indiana,47720,N/A,812-424-9277,www.jarvisfoodequipment.com,Chris Jarvis,General Manager,jarvisfoodequipment@gmail.com,Installation Level II,"Electric, Electronic, Gas, Steam",1993,2014,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/jade-range-llc-beech-ovens-viking-commercial/,Brea,California,92821,N/A,714-961-2556,http://www.jaderange.com,Chris Krupp,N/A,ckrupp@jaderange.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/jackson-wws-inc/,Gray,Kentucky,40734,N/A,606-523-1799,http://www.jacksonwws.com,James McDowell,President,james.mcdowell@jacksonwws.com,No Installations,N/A,1925,N/A,Manufacturer Company - CFESA Associate Member,Region 5
https://cfesa.com/directory/jac-services-llc/,Summerville,South Carolina,29483,N/A,N/A,https://jacservices.org,Sue Crance,N/A,sue@jacservices.org,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2021,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/itv-ice-makers/,Orlando,Florida,32837,N/A,N/A,N/A,Alan Hughes,National Service Manager,service@itvice.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 4
https://cfesa.com/directory/ipc-independent-purchasing-cooperative/,Miami,Florida,33156,N/A,786-270-1295,http://www.ipcoop.com,Don Purser,Service Net Director,dpurser@ipcoop.com,No Installations,N/A,N/A,2018,Non-service Company - CFESA Affiliate Member,Region 4
https://cfesa.com/directory/interstate-food-equipment-service/,Sommerville,Massachusetts,2143,N/A,617-868-5331,http://www.ifessvc.com,Christopher Moy,N/A,cmoy@mressvc.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/intermetro-industries-corporation/,Wilkes Barre,Pennsylvania,18705,N/A,800-638-3292,http://www.metro.com,Carmen Nardozzi,N/A,carmen.nardozzi@metro.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/insinkerator/,Racine,Wisconsin,53406,N/A,N/A,www.insinkerator.com/foodservice,David Kowbel,Regional Service Manager - Central,david.kowbel@emerson.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/insinger-machine-company/,Philadelphia,Pennsylvania,19135,N/A,215-624-6966,www.insingermachine.com,Bob Butterick,N/A,bbutterick@insingermachine.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/innovative-technical-service-one-llc/,Davenport,Florida,33897,863-443-9204,N/A,https://its1.xyz/,Jesus Feliciano,Owner,gncits1@gmail.com,Installation Level III,"Gas, Refrigeration, Steam",N/A,2023,Service Company - CFESA Affiliate Service Member,Region 4
