url_scraper,URL,Title,Author,Date
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/swiss-set-date-for-fighter-referendum,Swiss set date for fighter referendum,By Gareth Jennings,26 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-air-force-succeeding-with-fixed-wing-aircraft-depot-maintenance-timeliness,US Air Force succeeding with fixed-wing aircraft depot maintenance timeliness,By Pat Host,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/misawa-air-base-hosts-its-first-bilateral-elephant-walk,Misawa Air Base hosts its first bilateral ‘elephant walk',By Gabriel Dominguez,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-navy-struggling-with-fixed-wing-aircraft-depot-maintenance-timeliness,US Navy struggling with fixed-wing aircraft depot maintenance timeliness,By Pat Host,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-ngj-lb-prototypes-tested-at-pax-river-ahead-of-source-selection,Update: NGJ-LB prototypes tested at Pax River ahead of source selection,By Richard Scott,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/rwanda-to-receive-two-medevac-aircraft-for-africa-un-missions-in-2022,Rwanda to receive two MEDEVAC aircraft for Africa UN missions in 2022,By Gareth Jennings,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/belgium-to-scale-back-nh90-tth-ops-citing-industrial-cost-and-manning-problems,"Belgium to scale back NH90 TTH ops, citing industrial, cost and manning problems",By Gareth Jennings,25 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/georgia-orders-trucks-as-modernisation-drive-continues,Georgia orders trucks as modernisation drive continues,By Charles Forrester,24 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/new-zealand-resumes-maritime-patrols-over-niue-cook-islands,"New Zealand resumes maritime patrols over Niue, Cook Islands",By Ridzwan Rahmat,24 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-air-force-expands-reforge-advanced-training-aircraft-procurement,US Air Force expands Reforge advanced training aircraft procurement,By Pat Host,24 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uk-may-not-upgrade-all-f-35bs-to-block-4-standard,UK may not upgrade all F-35Bs to Block 4 standard,By Gareth Jennings,24 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uk-renews-geco-mission-management-for-puma-force,UK renews GECO mission management for Puma Force,By Gareth Jennings,23 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/germany-halts-p-3c-upgrade,Germany halts P-3C upgrade,By Nicholas Fiorenza,23 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uk-reveals-progress-in-swarming-drone-development-efforts,UK reveals progress in ‘swarming drone' development efforts,By Gareth Jennings,22 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/argentina-develops-helmet-mounted-display-for-military-pilots,Argentina develops helmet-mounted display for military pilots,By Santiago Rivas,22 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/usaf-contracts-cockpit-sensor-suite-to-safeguard-pilot-physiology,USAF contracts cockpit sensor suite to safeguard pilot physiology,By Gareth Jennings,22 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/ussocom-procures-highly-modified-dash-8-support-aircraft,USSOCOM procures ‘highly modified' Dash-8 support aircraft,By Gareth Jennings,19 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/germany-approves-upgraded-aesa-for-eurofighters,Germany approves upgraded AESA for Eurofighters,By Gareth Jennings,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/usn-conducts-first-gbu-53b-stormbreaker-release-from-super-hornet,USN conducts first GBU-53/B StormBreaker release from Super Hornet,By Robin Hughes,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/south-koreas-add-to-study-possible-upgrades-for-fa-50-light-attack-aircraft,South Korea's ADD to study possible upgrades for FA-50 light attack aircraft,By Dae Young Kim,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/finnish-auditor-reveals-breakdown-for-hx-procurement_10267,Finnish auditor reveals breakdown for HX procurement,By Charles Forrester,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/canada-rules-out-mechanical-failure-in-ch-148-cyclone-crash,Canada rules out mechanical failure in CH-148 Cyclone crash,By Pat Host,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/chinas-final-beidou-navigation-satellite-launch-postponed-for-indefinite-period,China's final Beidou navigation satellite launch postponed for indefinite period,By Andrew Tate,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/sikorsky-set-to-pitch-armed-black-hawk-for-philippine-requirement_10215,Sikorsky set to pitch armed Black Hawk for Philippine requirement,By Jon Grevatt,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/aargm-er-missile-passes-critical-design-review,AARGM-ER missile passes critical design review,By Gareth Jennings,18 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/work-to-begin-building-qatar-f-15qa-infrastructure-for-2022,Work to begin building Qatar F-15QA infrastructure for 2022,By Gareth Jennings,17 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-delivers-first-super-hornet-block-3-test-aircraft-to-us-navy,Boeing delivers first Super Hornet Block 3 test aircraft to US Navy,By Gareth Jennings,17 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/sb1-defiant-reaches-new-top-speed-of-205-kt-in-flight,SB>1 Defiant reaches new top speed of 205 kt in flight,By Pat Host,17 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-approves-canadian-hornet-upgrade,US approves Canadian Hornet upgrade,By Gareth Jennings,17 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-army-starts-ftuas-aircraft-flight-assessments,US Army starts FTUAS aircraft flight assessments,By Pat Host,16 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-completes-qatar-apache-build,Boeing completes Qatar Apache build,By Gareth Jennings,16 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uk-again-extends-helicopter-deployment-to-mali,UK again extends helicopter deployment to Mali,By Gareth Jennings,15 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-echodyne-develops-family-of-metamaterial-electronically-scanning-array-radars,Update: Echodyne develops family of metamaterial electronically-scanning array radars,By Pat Host,15 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/israels-first-3d-printed-uav-takes-to-the-skies,Israel's first 3D-printed UAV takes to the skies,By Yaakov Lappin,15 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/colombia-progresses-towards-cessna-t-37-and-a-37-replacements,Colombia progresses towards Cessna T-37 and A-37 replacements,By Santiago Rivas,12 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/denmark-begins-f-35-preparations,Denmark begins F-35 preparations,By Gareth Jennings,12 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-taiwans-t-5-advanced-jet-trainer-conducts-maiden-flight,Update: Taiwan's T-5 advanced jet trainer conducts maiden flight,By Dae Young Kim,11 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/taiwan-flies-indigenous-t-5-brave-eagle-aircraft,Taiwan flies indigenous T-5 ‘Brave Eagle' aircraft,By Gareth Jennings,11 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/0231eeaf-e075-437e-a76f-5b579a431fc0,Red Hawk passes critical design reviews,,10 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/1fa6bb32-773e-452e-adfb-35d6d5a98631,US Air Force seeks hardened artificial intelligence algorithms to assist aircraft piloting,,10 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/7d32370d-3c35-4ca6-8021-01f55e0084d0,Operational F-35s arrive aboard Queen Elizabeth,,10 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/e9de0f78-209b-46c6-990b-730200a1cdf0,"Update: USAF issues RFI for next-generation ISR/strike, medium-altitude UAV",,10 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/e7fd10b7-05b2-48a8-b88f-cdeffef06dd2,IAI pitches MARS2 as ASTOR replacement for UK,,09 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/luftwaffe-reports-increased-eurofighter-availability-despite-covid-19-problems,"Luftwaffe reports increased Eurofighter availability, despite Covid-19 problems",By Gareth Jennings,09 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/d51a23bf-6e83-46d0-9d8d-4b187f7387d9,Canada to procure two new Challenger 650 liaison aircraft,,09 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/307ac20f-c615-4277-bbf9-9b0ca63cec3e,Canada releases preliminary report on CH-148 Cyclone crash,,09 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/f0cc4d8e-ad63-4335-a889-f668f53c7894,Bulgaria to begin F-16V pilot training,,08 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/c5e42785-854b-4538-b5d4-48bb6189208f,US Army to demonstrate its upgraded Chinook engine,,08 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/28d0dfb3-6af3-4721-9f27-40bc2ccbfe63,"US Air Force issues RFI for next-generation ISR/strike, medium-altitude UAV",,08 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/ebdc300c-6f3b-4c4f-9288-f96e2985528d,US Navy delays VH-92A fielding to address communication system related challenges,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/40b3343a-9d41-4585-8a52-f84e03ab1187,Bell reveals FARA industry team,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/c6a52c4e-0208-403f-bf24-44b736296446,AirTanker Voyager breaks UK to Falklands record,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/60c0ec7b-6744-4af8-886f-61b96363480d,GE Aviation delivers first KF-X engine to Korea,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/132bf37f-59df-450f-8b9e-43c70a754665,Boeing delivers first Super Hornet Blue Angel test aircraft to US Navy,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/a21e96cf-be9f-4350-839a-7f2004a03e4f,NATO begins Phoenix familiarisation and training flights,,05 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/883e3009-cf7b-4ea5-acc9-cc8fc571fa7c,US Navy conducts first AARGM-ER captive carry flight on Super Hornet,,04 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/f44a05ba-dc1b-47ae-9b1c-66f66bd324a1,Lockheed Martin delivers final C-130J Multi-Year 2 aircraft to the Pentagon,,04 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/f3b9751e-2248-40fe-a847-ca8197def779,Covid-19: Iceland imposes four-week quarantine for NATO air policing personnel,,04 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/734ee775-f888-43f6-8598-49edf0646c52,Subaru secures deal to build six UH-X helicopters for JGSDF,,03 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/3a45334c-fcc8-453c-ad28-02d62549ad2e,US DoD buys USD3.4 billion worth of Hydra 70 rockets,,03 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/9f65d596-ae39-406c-b90b-3dfc3923bef3,DoD launches F-35A DEAD/SEAD retrofit,,02 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/636228ab-c0d6-4dd1-8d2e-84e1329ce0f4,USAF Global Hawk begins Japan deployment,,01 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/94b13b21-87fb-4ed0-a07d-1bd1dad0dbf2,GA-ASI exploits additive manufacturing for UAV production and performance advantages,,01 June 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/487a944a-93b7-42cb-9818-8ee7b55b370e,US Navy completes Patrol Squadron transitions to Poseidon,,29 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/6c397f95-d800-4834-825f-e16242fffbfb,"UAVOS, KACST developing new Saker-1C MALE unmanned aircraft",,29 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/e6a137ff-91e9-4098-bfc7-08b24caa99ba,China's large-scale transonic wind tunnel fully operational,,29 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2ab93f18-77a9-4527-94f3-f37af6266411,Radar developers adapt for tracking hypersonic-speed threats,,29 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/da27bd71-e47e-4cf6-81aa-456bf5824514,"South Korea selects smart bombs, guidance kits for KF-X fighter",,28 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/d3ab78e2-a742-4433-ad77-a12c90de4d65,NATO pilots report ‘professionalism' from Russians over Baltic,,28 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/4f203ec1-6b50-4f12-8187-76affce9fa84,Babcock to offer Bell 429 for Australian SOF helo requirement,,28 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/4c2d83bc-50da-4bf9-8d03-753807172476,ZALA Aero unveils VTOL-capable ZALA 421-16EV mini-UAV,,27 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/69752895-846d-47e1-b629-6aa9fa42fa48,Indian Air Force commissions second Tejas LCA fighter squadron,,27 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/7436713d-4a0e-4f0d-a888-d3f17794189c,US Navy seeks multi-engine trainer aircraft,,27 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/8cfaa7e9-a740-4101-9058-2d31ca08b3f9,China's AVIC expands AV500 VTOL UAV family with new high-altitude model,,26 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/e05392e6-7eaf-42fe-a7f4-ec4192995ef8,Portugal joins Brazilian ATL-100 aircraft project,,26 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/c7f6f004-a508-4db2-b34e-7fe296665ce6,First Martlet firings for Royal Navy Wildcat,,26 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/brewing-up-a-storm,Brewing up a storm: Tempest ushers in new era for UK combat aviation,,22 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/8604ef74-7e76-43da-9b9e-ac593b3bccc1,Russia calls US withdrawal from Open Skies ‘next-step' in destroying international security order,,22 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/d5aedf0d-aa74-4763-9e77-52d09c89dd92,Italy reveals Leonardo helo sales to Egypt,,21 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/65732763-31fe-4ee1-9744-69855ba22729,"Sino-US ties set to further deteriorate amid growing tensions over Taiwan, South China Sea",,21 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/5f282316-d6ad-43e2-a06b-aabd98f3ee58,Update: US Navy contributes Remora ROV to Canadian CH-148 recovery attempt,,21 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/ed1deac9-041b-4b8a-a246-c97c2530db96,US Army advances ALE concept,,21 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/953e413c-5add-4fe1-89fa-3ce48d4e282c,NAVAIR modifies MALD-N EMD SOW,,21 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/20/dc6b1fe6-78fa-433f-918a-6d2186d20d15,Covid-19: Lockheed Martin readjusts F-35 delivery schedule as virus hits production,,20 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2b2bd4d1-d842-4de7-b486-fea78963dd7e,Covid-19: Red Hawk testing progresses at Edwards AFB,,20 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/20/928464eb-fa69-4a8d-bacc-b8028c342c60,Taiwan upgrades Albatross tactical UAVs,,20 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/20/a6972d02-320f-4a02-a38f-dee791db4b5f,USMC seeks BLOS upgrade for Harvest HAWK gunships,,20 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/20/5a650011-3e9d-4f66-935b-8d0b0cf8980d,Boeing expands Wedgetail team for UK,,20 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/19/69a7b511-882e-43b4-895c-aacddcfe4126,US Army ARL unveils GLUAS concept,,19 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/19/674fc430-6f74-4815-8e15-215b24fe837b,Covid-19: EATC showcases its pandemic response,,19 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/20/a3eb5316-305d-48ef-ab41-1e6c52537e38,Skydweller Aero readies persistent UAV for first flight,,19 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/18/0b99921b-8d67-4b50-97d5-8569f36fa846,Saab secures Erieye order from undisclosed customer,,18 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-sweden-launches-search-for-new-trainer-aircraft,Update: Sweden launches search for new trainer aircraft,By Gareth Jennings,18 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/ba741364-c23b-49d1-aa09-6092f6c0248d,Leonardo cleared to resume AHTS as US denies Airbus protest,,15 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/3368815c-7f40-4e78-9f7d-be82a5f7101c,NATO prepares to receive first A330 tanker-transports,,15 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/3db92c2f-9ca2-4d4c-a1ed-cd973f5d1bdd,Lockheed Martin awarded USD904 million contract for 24 MH-60R helicopters for Indian Navy,,15 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/fe48e41e-38a4-4acf-9928-3aea3ced5bca,US Navy seeks jet aircraft for land- and sea-based carrier training,,15 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/850657cb-a1dd-4d03-b4ef-e3db179848bc,US Navy receives 100th Poseidon MMA,,15 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/14/e265af84-7eb0-465e-b6dd-2bd518cbd0a8,Airbus launches ethics panel for FCAS/SCAF technologies,,14 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/14/c08a0cc5-121e-4610-be9b-ac1e3148c07c,SOFIC 2020: USSOCOM considers Future Little Bird assault helo,,14 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/7bbbfe95-2cfb-4d3f-bdda-5ef0af5f04a9,Update: China's Marine Corps preparing and training for global role,,13 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/729d8e99-5a47-4a08-846d-64bd7f0408aa,"Covid-19: Swiss delay fighter, GBAD responses from industry",,13 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/15/ca22a6d0-9f95-434f-9491-2840b961527b,"Triton ‘invaluable' to Indo-Pacific ops, says US Navy",,13 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/58a0338a-288b-4704-a0f5-74d5d7839a58,New naval variant of GAIC's JL-9 advanced jet trainer conducts maiden flight,,13 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/12/52e4f783-52ac-4b6a-a1b7-07f9294b9637,UAV proponent urges SOCOM to consider unmanned aircraft for Armed Overwatch procurement,,12 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/12/689a4422-1fef-4322-8849-f3d86344e029,Leonardo M-345 HET achieves initial certification,,12 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/12c83352-4c2c-4b4c-8b37-dde077e34336,"Triton ‘invaluable' to Indo-Pacific ops, says US Navy",,11 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/12/e67d78f0-24d7-40f0-b6b9-95d093905cf3,First two MV-22B Osprey tiltrotor aircraft for JGSDF arrive in Japan,,11 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/12/eefaf364-91de-4095-8e38-0edc28f05c58,Egypt to upgrade Apaches to AH-64E standard,,11 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/target-arm-readies-uav-launch-and-recovery-system-for-usaf-trials,Target Arm readies UAV launch and recovery system for USAF trials,By Andrew White,10 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uk-parliament-questions-us-threat-to-cancel-f-35-deployments,UK parliament questions US threat to cancel F-35 deployments,By Gareth Jennings,07 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/7bdca03d-5eaf-433d-99d2-5bcd613ac7f9,Qatar on-course to conclude current Apache deliveries by end of May,,07 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/elbit-develops-uav-maritime-rescue-capability,Elbit develops UAV maritime rescue capability,By Gareth Jennings,07 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/qatar-on-course-to-conclude-current-apache-deliveries-by-end-of-may,Qatar on-course to conclude current Apache deliveries by end of May,By Gareth Jennings,07 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/covid-19-rt-lta-systems-reduces-skystar-180-aerostat-system-price-during-pandemic,Covid-19: RT LTA Systems reduces SkyStar 180 aerostat system price during pandemic,By Pat Host,06 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-discussing-ah-6i-sale-to-philippines,Boeing discussing AH-6i sale to Philippines,By Gareth Jennings,06 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-navy-receives-first-ch-53k-training-device,US Navy receives first CH-53K training device,By Pat Host,06 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/update-philippines-cleared-to-buy-apache-or-viper-attack-helos-from-us,Update: Philippines cleared to buy Apache or Viper attack helos from US,By Gareth Jennings,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-expects-to-sign-new-pacific-customer-for-apache-helo,Boeing expects to sign new ‘Pacific' customer for Apache helo,By Gareth Jennings,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-rolls-out-first-of-three-loyal-wingman-prototypes-for-raaf,Boeing rolls out first of three Loyal Wingman prototypes for RAAF,By Kelvin Wong,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/f947780b-2463-4883-97b0-a40cc5435ae1,Boeing begins Version 6 Apache deliveries,,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-australia-rolls-out-first-loyal-wingman-unmanned-aircraft-prototype,Boeing Australia rolls out first Loyal Wingman unmanned aircraft prototype,By Julian Kerr,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-begins-version-6-apache-deliveries,Boeing begins Version 6 Apache deliveries,By Gareth Jennings,05 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/bronco-ii-returns-for-socom-armed-overwatch-bid,Bronco II returns for SOCOM Armed Overwatch bid,By Charles Forrester,04 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/flyt-aerospace-bids-its-red-hummingbird-hoverbike-for-us-air-forces-agility-prime,Flyt Aerospace bids its Red Hummingbird hoverbike for US Air Force's Agility Prime,By Pat Host,04 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/boeing-ramps-up-red-hawk-testing,Boeing ramps-up Red Hawk testing,By Gareth Jennings,04 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-stops-releasing-afghan-airstrike-metrics-citing-peace-process-with-taliban,"US stops releasing Afghan airstrike metrics, citing peace process with Taliban",By Gareth Jennings,01 May 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/us-air-force-hopes-military-flight-certification-of-agility-prime-aircraft-eases-civil-certification,US Air Force hopes military flight certification of Agility Prime aircraft eases civil certification,By Pat Host,30 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/2020/05/13/58d9e1b0-9e66-44c3-988e-c05c94e5e27e,USAF releases M7.2+ upgrade to more than 600 F-16s,,29 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/taiwanese-f-16v-procurement-activated-with-engine-contract,Taiwanese F-16V procurement activated with engine contract,By Gareth Jennings,29 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/covid-19-leonardo-adapts-helmetmask-for-helo-crews,Covid-19: Leonardo adapts helmet/mask for helo crews,By Gareth Jennings,29 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/covid-19-zipline-seeks-permission-to-establish-humanitarian-operation-in-us,Covid-19: Zipline seeks permission to establish humanitarian operation in US,By Pat Host,29 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/uae-receives-first-globaleye-aewc-aircraft,UAE receives first GlobalEye AEW&C aircraft,By Gareth Jennings,29 April 2020
https://www.janes.com/air-news-list,https://www.janes.com/defence-news/air-platforms/latest/usaf-releases-m72-upgrade-to-more-than-600-f-16s,USAF releases M7.2+ upgrade to more than 600 F-16s,By Gareth Jennings,29 April 2020
